name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,corp_id
UNRUH CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1092137,32482
ASPENWOOD CLEANING,SOLE PROPRIETORSHIP,,,,,,,,,A1092164,32484
PHIL'S GEMS,SOLE PROPRIETORSHIP,,,,,,,,,A1092212,32489
CREAM LINE SOAP,SOLE PROPRIETORSHIP,,,,,,,,,A1092219,32490
MONTANA WHEEL AND PARTS,SOLE PROPRIETORSHIP,,,,,,,,,A1092234,32492
HOMETREE,CORPORATION,,,,,,,,,A1092239,32493
PRIMERICA FINANCIAL SERVICES/MARY ANN NEELY,SOLE PROPRIETORSHIP,,,,,,,,,A1092246,32494
BAREWOODS DESIGN,SOLE PROPRIETORSHIP,,,,,,,,,A1092278,32495
SHENANDOAH FLY,SOLE PROPRIETORSHIP,,,,,,,,,A1092279,32496
J.R. SEAMLESS GUTTERS,LLC,,,,,,,,,A1092293,32498
KMS,PARTNERSHIP,,,,,,,,,A1092304,32499
LITTLE JOE MONTANA,SOLE PROPRIETORSHIP,,,,,,,,,A109231,32500
DRY CREEK FARMHOUSE,SOLE PROPRIETORSHIP,,,,,,,,,A1092327,32502
TUMBLIN T PARTNERSHIP,PARTNERSHIP,,,,,,,,,A109234,32504
GARRISON FARRIER SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A1092361,32506
GATOR ELECTRIC,SOLE PROPRIETORSHIP,,,,,,,,,A1092403,32510
VICKIE'S CLEANING SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A109244,32512
CLEAR CHOICE WINDOW AND DOOR SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1092468,32515
MADELINE'S,CORPORATION,,,,,,,,,A1092480,32518
YO MOMMA'S,CORPORATION,,,,,,,,,A1092482,32519
OLD WORLD PLASTERING,SOLE PROPRIETORSHIP,,,,,,,,,A1092487,32520
BIG HORN LOUNGE AND CASINO,LLC,,,,,,,,,A1092493,32521
US DIESEL PARTS,CORPORATION,,,,,,,,,A109254,32523
IRRIGATION INNOVATIONS,CORPORATION,,,,,,,,,A109258,32524
ROCKY TOP BUILDERS,SOLE PROPRIETORSHIP,,,,,,,,,A1092648,32529
SOMETHIN'S BREWIN',SOLE PROPRIETORSHIP,,,,,,,,,A1092649,32530
EZ MATH TUTORING,SOLE PROPRIETORSHIP,,,,,,,,,A1092655,32532
SCHOOL FOR WHOLE HEALTH THERAPIES,PARTNERSHIP,,,,,,,,,A1092727,32534
KNIFE RIVER,CORPORATION,,,,,,,,,A1092746,32535
GETERDONRITE CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1092749,32536
"ROBERTS BUILDING, LLC",LLC,,,,,,,,,A1092755,32538
MOREHOUSE CARPENTRY,SOLE PROPRIETORSHIP,,,,,,,,,A1092759,32539
LEILONI DESIGNS,SOLE PROPRIETORSHIP,,,,,,,,,A1092771,32541
AV JANITORIAL LLC,LLC,,,,,,,,,A1092814,32542
LOSSON'S TAX SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A1092830,32543
CRANIALREIKI THERAPY,PARTNERSHIP,,,,,,,,,A1092838,32544
DOWN N OUT TAXIDERMY,SOLE PROPRIETORSHIP,,,,,,,,,A1092842,32545
BORN AND BREAD IN MONTANA,SOLE PROPRIETORSHIP,,,,,,,,,A1092870,32546
BIGSKY BOOKKEEPING PLUS,SOLE PROPRIETORSHIP,,,,,,,,,A1092873,32547
SAXON POLICH,SOLE PROPRIETORSHIP,,,,,,,,,A1092924,32550
SAXON D POLICH,SOLE PROPRIETORSHIP,,,,,,,,,A1092925,32551
KARLIE KAFKA ART,SOLE PROPRIETORSHIP,,,,,,,,,A1092974,32555
S.H. MASONRY,SOLE PROPRIETORSHIP,,,,,,,,,A1092977,32556
MR. T'S ELECTRONICS ETC.,SOLE PROPRIETORSHIP,,,,,,,,,A1092979,32557
FUNTANA PHOTOBOOTH,SOLE PROPRIETORSHIP,,,,,,,,,A1092981,32559
THE SWANKY COWGIRL,SOLE PROPRIETORSHIP,,,,,,,,,A1092990,32560
FARM RAISED ANTIQUES,SOLE PROPRIETORSHIP,,,,,,,,,A1092998,32561
CARLA'S PET GROOMING,SOLE PROPRIETORSHIP,,,,,,,,,A1093057,32566
SUNDOG CUSTOM BUILDERS,SOLE PROPRIETORSHIP,,,,,,,,,A1093061,32567
FLATHEAD VALLEY TENNIS ASSOCIATION,SOLE PROPRIETORSHIP,,,,,,,,,A1093074,32568
LEGAL PRO DOCS,SOLE PROPRIETORSHIP,,,,,,,,,A1093077,32569
CALVIN’S BOUTIQUE,SOLE PROPRIETORSHIP,,,,,,,,,A1093119,32570
ANGEL HOME CARE,SOLE PROPRIETORSHIP,,,,,,,,,A1093121,32571
YOUNG YOGA JOURNEYS,SOLE PROPRIETORSHIP,,,,,,,,,A1093129,32572
WESTERN FLAG AND BANNER,SOLE PROPRIETORSHIP,,,,,,,,,A109313,32573
TRIPLE M WREATHS,SOLE PROPRIETORSHIP,,,,,,,,,A1093130,32574
DEBTAWAY,LLC,,,,,,,,,A1093138,32575
FANTASTIC FINISH,SOLE PROPRIETORSHIP,,,,,,,,,A109314,32576
"CRN ASSOCIATES, LLC",LLC,,,,,,,,,A1093188,32582
BLUE WAVE CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1093207,32584
N-Y ENTERPRISES,SOLE PROPRIETORSHIP,,,,,,,,,A1093222,32587
M&M DATA SOLUTIONS,SOLE PROPRIETORSHIP,,,,,,,,,A1093228,32588
ELECTRIC PEAK PHYSICAL THERAPY,SOLE PROPRIETORSHIP,,,,,,,,,A1093236,32589
CRUZIN THE FLATHEAD,SOLE PROPRIETORSHIP,,,,,,,,,A1093239,32590
BIG SKY CABIN (CA) LLC,LLC,,,,,,,,,A1093258,32591
SMITH FAMILY ORCHARD,SOLE PROPRIETORSHIP,,,,,,,,,A1093260,32593
COELLO CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A109327,32594
HEARTWOOD TREE SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A1093274,32595
MILLER'S JEWELRY,CORPORATION,,,,,,,,,A1093283,32596
ASHIMA COLLECTIVE,LLC,,,,,,,,,A1093293,32597
DAVIN GREENE CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1093298,32598
REVENANT MINING & CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1093360,32599
BIG SKY EQUIPMENT RENTALS,SOLE PROPRIETORSHIP,,,,,,,,,A1093363,32600
KINGSBURY APARTMENTS,SOLE PROPRIETORSHIP,,,,,,,,,A1093389,32601
BLACK PINE RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A1093405,32603
PUNCHLIST GUY,SOLE PROPRIETORSHIP,,,,,,,,,A1093409,32604
DECKS BY DMITRI,SOLE PROPRIETORSHIP,,,,,,,,,A1093455,32608
HEALING THROUGH DIVINE ESSENCE,SOLE PROPRIETORSHIP,,,,,,,,,A1093464,32609
HANDYMAN HOME MAINTENANCE,LLC,,,,,,,,,A1093505,32611
THE HELENA CHURCH OF CONSCIOUS LIVING,CORPORATION,,,,,,,,,A1093506,32612
MCALLISTER DRYWALL,CORPORATION,,,,,,,,,A1093515,32613
CASAGRANDA'S STEAKHOUSE & GUIDO'S BAR,LLC,,,,,,,,,A1093516,32614
A.D.KITT,SOLE PROPRIETORSHIP,,,,,,,,,A1093520,32615
ASPENGLOW PUBLICATION DESIGN,SOLE PROPRIETORSHIP,,,,,,,,,A1093554,32617
PRIMERICA FINANCIAL SERVICES/ROBIN J BARNES,SOLE PROPRIETORSHIP,,,,,,,,,A1093569,32618
PINNACLE BUILDERS,SOLE PROPRIETORSHIP,,,,,,,,,A1093588,32619
FOSTERS QUALITY ART AND FRAMING,SOLE PROPRIETORSHIP,,,,,,,,,A1093591,32621
ARCHITRAVE,SOLE PROPRIETORSHIP,,,,,,,,,A1093616,32622
CONTRACT KILLERS,SOLE PROPRIETORSHIP,,,,,,,,,A1093647,32623
JOHNNY BE GOOD CONTRACTING SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1093659,32624
LAKESIDE TOWN CENTER,LLC,,,,,,,,,A1093672,32627
PRO ARC WELDING,SOLE PROPRIETORSHIP,,,,,,,,,A1093752,32632
SOULCORE,SOLE PROPRIETORSHIP,,,,,,,,,A1093757,32633
MASCARENA REAL ESTATE,LLC,,,,,,,,,A1093783,32635
GOLDEN LEAF APOTHECARY,SOLE PROPRIETORSHIP,,,,,,,,,A1093801,32636
SIGNS4LESS,SOLE PROPRIETORSHIP,,,,,,,,,A1093811,32637
TAKE CHARGE PRESS,SOLE PROPRIETORSHIP,,,,,,,,,A1093814,32638
WA-LAH! CLEAN,SOLE PROPRIETORSHIP,,,,,,,,,A1093821,32639
AMERICAN VULTURE RECORDS,SOLE PROPRIETORSHIP,,,,,,,,,A1093835,32640
AZTEC PAINTING,SOLE PROPRIETORSHIP,,,,,,,,,A1093848,32641
RUGGED CROSS SADDLERY,SOLE PROPRIETORSHIP,,,,,,,,,A109388,32643
BLAIR BUILDING AND WOODWORKS,SOLE PROPRIETORSHIP,,,,,,,,,A1093885,32644
UNLEASHED: A WINERY,LLC,,,,,,,,,A1093925,32649
MONTANA DAN OUTFITTING,SOLE PROPRIETORSHIP,,,,,,,,,A1093981,32652
ROCKFORD PEACHES OF MISSOULA,CORPORATION,,,,,,,,,A1093985,32653
DEVON TRUCKING & REPAIR,SOLE PROPRIETORSHIP,,,,,,,,,A1094037,32656
MAFIC DESIGN BUILD,SOLE PROPRIETORSHIP,,,,,,,,,A1094041,32658
MORGAN CARPENTRY,SOLE PROPRIETORSHIP,,,,,,,,,A1094046,32659
ALL HEART SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A1094074,32660
BRENDAN GARVEY DESIGNS,SOLE PROPRIETORSHIP,,,,,,,,,A1094093,32662
DEAD DRIFT CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1094097,32663
THE GREAT FALLS LEADER.,LLC,,,,,,,,,A1094122,32667
WASH N WAG PET SALON,SOLE PROPRIETORSHIP,,,,,,,,,A1094132,32669
DOTDOTSMILE ROBIN H.,SOLE PROPRIETORSHIP,,,,,,,,,A1094162,32671
KELLEY CARPENTRY,SOLE PROPRIETORSHIP,,,,,,,,,A1094163,32672
GOMEZ DRYWALL,SOLE PROPRIETORSHIP,,,,,,,,,A1094177,32673
WOD SOCKS,SOLE PROPRIETORSHIP,,,,,,,,,A1094209,32677
FOSTER ENTERPRISES USED VEHICLE TIRES,SOLE PROPRIETORSHIP,,,,,,,,,A1094220,32678
HEARTLAND TWO,SOLE PROPRIETORSHIP,,,,,,,,,A1094234,32680
COACHING TO WELLNESS,SOLE PROPRIETORSHIP,,,,,,,,,A1094264,32682
KEITH BURRIS,SOLE PROPRIETORSHIP,,,,,,,,,A1094278,32683
HMI TECHNOLOGY,CORPORATION,,,,,,,,,A1094311,32688
GREAT MOUNTAIN CREATIVE,SOLE PROPRIETORSHIP,,,,,,,,,A1094332,32691
THE LOST VILLAGE,LLC,,,,,,,,,A1094357,32692
MEADOWLARK SOAPS,SOLE PROPRIETORSHIP,,,,,,,,,A1094379,32693
WILLOW CREEK DESIGN,SOLE PROPRIETORSHIP,,,,,,,,,A1094380,32695
IDAHO FENCE,LLC,,,,,,,,,A1094387,32696
ROBERTS BAR & BBQ,SOLE PROPRIETORSHIP,,,,,,,,,A1094389,32697
406 BARBERSHOP,SOLE PROPRIETORSHIP,,,,,,,,,A1094426,32702
FISHING INTELLIGENCE AGENCY,SOLE PROPRIETORSHIP,,,,,,,,,A1094438,32703
YELLOWSTONE VALLEY VOICES,SOLE PROPRIETORSHIP,,,,,,,,,A1094464,32704
AAG ALL PRO CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1094473,32706
BRIGHT BUILDING MAINTENANCE,SOLE PROPRIETORSHIP,,,,,,,,,A1094499,32707
WEAVERBIRD STUDIO,SOLE PROPRIETORSHIP,,,,,,,,,A1094504,32709
"DANIEL J HOLLAND, CPA",SOLE PROPRIETORSHIP,,,,,,,,,A109454,32710
REED BUTTE BRIDGE FUND,CORPORATION,,,,,,,,,A1094553,32711
SCOTT'S FLOORING AMERICA,CORPORATION,,,,,,,,,A1094573,32713
ON THE SPOT CLEANING,SOLE PROPRIETORSHIP,,,,,,,,,A1094612,32714
MISSION VALLEY MONTANA GRIZZ CAM,SOLE PROPRIETORSHIP,,,,,,,,,A1094649,32718
BLESSED BEYOND MEASURE,SOLE PROPRIETORSHIP,,,,,,,,,A1094843,32725
DON FRAKER FARM SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A1094877,32726
SALEH PERFORMANCE HORSES,SOLE PROPRIETORSHIP,,,,,,,,,A1094903,32728
DIRT DYNAMICS EXCAVATION,SOLE PROPRIETORSHIP,,,,,,,,,A1094919,32730
ROCKY CREEK FARM,CORPORATION,,,,,,,,,A1094941,32731
DIVINEK9DESIGNS,SOLE PROPRIETORSHIP,,,,,,,,,A1094950,32732
KALEIDOSCOPE CODING,LLC,,,,,,,,,A1094971,32735
ELEVATED ACCOUNTING,LLC,,,,,,,,,A1094975,32736
S & S PRECISION MACHINE,CORPORATION,,,,,,,,,A109500,32738
WRIGHT VACATION RENTAL,SOLE PROPRIETORSHIP,,,,,,,,,A1095013,32739
MOBILE MIST QUICK WASH,SOLE PROPRIETORSHIP,,,,,,,,,A1095040,32742
RECOVERY SUPPORT SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1095042,32743
DESIGN HILINE,SOLE PROPRIETORSHIP,,,,,,,,,A1095052,32745
MAXWELL LANDSCAPING,SOLE PROPRIETORSHIP,,,,,,,,,A1095071,32746
NORTH HAUS DESIGNS,SOLE PROPRIETORSHIP,,,,,,,,,A1095090,32748
DOUBLE W WELDING,SOLE PROPRIETORSHIP,,,,,,,,,A1095091,32749
TCM CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1095092,32750
LAPIS AND OPAL BOUTIQUE,SOLE PROPRIETORSHIP,,,,,,,,,A1095093,32751
HEROS AND HOTRODS,CORPORATION,,,,,,,,,A1095104,32752
MCKAY EVENT PLANNING,SOLE PROPRIETORSHIP,,,,,,,,,A1095142,32754
BLESSINGS,SOLE PROPRIETORSHIP,,,,,,,,,A1095146,32756
1ST CHOICE LAWN SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A1095154,32757
AMERICAN AVALANCHE ASSOCIATION,CORPORATION,,,,,,,,,A1095176,32760
L & C CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1095179,32761
THE TROUT SHOP,CORPORATION,,,,,,,,,A109518,32762
"EA ENGINEERS & SURVEYORS, INC.",CORPORATION,,,,,,,,,A1095193,32763
GOODSPEED'S EXTERIORS AND CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1095203,32764
STERLING SPECIALTY PHARMACY,CORPORATION,,,,,,,,,A1095218,32766
COWTAIL CONSULTING,SOLE PROPRIETORSHIP,,,,,,,,,A1095219,32767
TED & JULIE'S PARK ST. PARTY PALACE & CAFE,PARTNERSHIP,,,,,,,,,A1095221,32768
F. J. MURPHY TRUCKING,SOLE PROPRIETORSHIP,,,,,,,,,A1095244,32770
SOAP BAR,SOLE PROPRIETORSHIP,,,,,,,,,A1095256,32771
ROBERTS WELDING,SOLE PROPRIETORSHIP,,,,,,,,,A1095286,32773
GREASE MONKEY TRAPS,SOLE PROPRIETORSHIP,,,,,,,,,A1095347,32776
RAE OF LIGHT DESIGNS,SOLE PROPRIETORSHIP,,,,,,,,,A1095388,32780
NYARV WOODCRAFT,SOLE PROPRIETORSHIP,,,,,,,,,A1095405,32781
HONEYCOMB SALON AND SPA,SOLE PROPRIETORSHIP,,,,,,,,,A1095440,32785
PURAPROF,SOLE PROPRIETORSHIP,,,,,,,,,A1095446,32786
KEKOA COLLECTIVE,SOLE PROPRIETORSHIP,,,,,,,,,A1095497,32791
MARK SKOGEN CARPENTRY,SOLE PROPRIETORSHIP,,,,,,,,,A109552,32792
SAC'S BOOKKEEPING & PAYROLL SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1095534,32793
WATERWISE PUMP SERVICE,SOLE PROPRIETORSHIP,,,,,,,,,A1095546,32794
OUTLAW CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1095560,32795
THE OTHER WOMAN,SOLE PROPRIETORSHIP,,,,,,,,,A1095586,32796
HOTT MESS BUILDERS,SOLE PROPRIETORSHIP,,,,,,,,,A1095609,32797
BLACK DIAMOND MECHANICAL,SOLE PROPRIETORSHIP,,,,,,,,,A1095625,32798
MOLZHON CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1095627,32799
EMERALD TOUCH,SOLE PROPRIETORSHIP,,,,,,,,,A1095717,32801
GUNDERSON LAW FIRM,SOLE PROPRIETORSHIP,,,,,,,,,A1095731,32802
CHASING WATERFALLS LLC,SOLE PROPRIETORSHIP,,,,,,,,,A1095759,32803
TAYLOR EDUCATION,SOLE PROPRIETORSHIP,,,,,,,,,A1095858,32807
CENTRAL CLEANING SOLUTIONS,CORPORATION,,,,,,,,,A1095891,32808
LINCOLN REAL ESTATE,SOLE PROPRIETORSHIP,,,,,,,,,A1095976,32813
NORTH AMERICAN TRANSYSTEMS,CORPORATION,,,,,,,,,A1095979,32814
HH CHIMNEY SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1095996,32816
"ANN STEVENSON, LCPC",SOLE PROPRIETORSHIP,,,,,,,,,A1096005,32817
BIG TOW CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1096026,32819
A.E. WIEPKING CARPENTRY,SOLE PROPRIETORSHIP,,,,,,,,,A1096028,32820
GLACIER LANES,CORPORATION,,,,,,,,,A1096052,32821
CONRAD GALA,SOLE PROPRIETORSHIP,,,,,,,,,A1096127,32827
HIGH ELEVATION HUNTERS,SOLE PROPRIETORSHIP,,,,,,,,,A1096129,32828
KELLOGG'S SNACKS,CORPORATION,,,,,,,,,A109616,32829
PIKUNI LAWN & TREE MAINTENANCE,SOLE PROPRIETORSHIP,,,,,,,,,A1096191,32831
FAINTING GOAT DESIGNS,SOLE PROPRIETORSHIP,,,,,,,,,A1096200,32833
BLESSED IN THE 406,SOLE PROPRIETORSHIP,,,,,,,,,A1096204,32834
CHAD LOESSBERG WOODWORKS,SOLE PROPRIETORSHIP,,,,,,,,,A1096220,32836
UNITED PENSION ADMINISTRATION,LLC,,,,,,,,,A109624,32838
INFINITE BLUE MOON,LLC,,,,,,,,,A1096264,32839
PLEASANT VIEW FARMS HAY&CATTLE,SOLE PROPRIETORSHIP,,,,,,,,,A1096318,32845
INSPECTOR HOMES,SOLE PROPRIETORSHIP,,,,,,,,,A1096320,32847
BOZEMAN WOODWORKS,SOLE PROPRIETORSHIP,,,,,,,,,A1096327,32848
HIDDEN ROCK RANCH,SOLE PROPRIETORSHIP,,,,,,,,,A1096343,32849
AFRICAN OASIS,LLC,,,,,,,,,A1096359,32850
BLUE SPOT HOME LOANS,CORPORATION,,,,,,,,,A1096389,32852
1 SOCK ENGINEERING,SOLE PROPRIETORSHIP,,,,,,,,,A1096439,32853
A J WALKER PUBLISHING,SOLE PROPRIETORSHIP,,,,,,,,,A1096444,32854
PYEWACKET & DORA,SOLE PROPRIETORSHIP,,,,,,,,,A1096480,32856
BRUCES PROSERVE,SOLE PROPRIETORSHIP,,,,,,,,,A1096494,32857
MT SHOTS PHOTOGRAPHY,CORPORATION,,,,,,,,,A1096498,32858
GRANTIER LOGGING,SOLE PROPRIETORSHIP,,,,,,,,,A1096500,32859
OHANA HEATING & COOLING,SOLE PROPRIETORSHIP,,,,,,,,,A1096539,32860
ROCKY MOUNTAIN ARTISANS,SOLE PROPRIETORSHIP,,,,,,,,,A1096543,32861
CGM CONSULTING,SOLE PROPRIETORSHIP,,,,,,,,,A1096544,32862
ACUPUNCTURE & ORIENTAL MEDICINE,SOLE PROPRIETORSHIP,,,,,,,,,A1096638,32866
HIGHTOP CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1096659,32867
WESTERN SIGN,CORPORATION,,,,,,,,,A1096667,32868
TECH SERENITY,LLC,,,,,,,,,A1096674,32870
HOLLOWAY'S HANDYMAN SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1096727,32874
MIDPLANE TECHNOLOGY,LLC,,,,,,,,,A1096730,32875
MOFFET ZOE ATCHESON,SOLE PROPRIETORSHIP,,,,,,,,,A1096755,32877
DIA DESSERTS,SOLE PROPRIETORSHIP,,,,,,,,,A1096774,32879
SNOWY BLUFFS SLIPPER CO.,SOLE PROPRIETORSHIP,,,,,,,,,A1096779,32880
ALLIANCE SIGN COMPANY,CORPORATION,,,,,,,,,A1096797,32882
THE CLUBHOUSE MT,SOLE PROPRIETORSHIP,,,,,,,,,A1096818,32884
MONTANA ORIGINAL CREATIONS,SOLE PROPRIETORSHIP,,,,,,,,,A109683,32886
NEXT GENERATION ROOFING,SOLE PROPRIETORSHIP,,,,,,,,,A1096835,32887
L&R REPAIR AND SALES,SOLE PROPRIETORSHIP,,,,,,,,,A1096880,32888
MEDIA WORKS PUBLISHING,SOLE PROPRIETORSHIP,,,,,,,,,A1096887,32889
MV COSMETICS,SOLE PROPRIETORSHIP,,,,,,,,,A1096899,32890
RESURRECTION CHURCH,CORPORATION,,,,,,,,,A1096913,32891
J JAEGER CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1096920,32892
"AMBASSADOR CAPTIVE SOLUTIONS, LLC",LLC,,,,,,,,,A1096947,32895
MULLIS CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1096986,32898
MARTY PAULSON CARPET CARE,SOLE PROPRIETORSHIP,,,,,,,,,A1097057,32902
DIAMOND INDUSTRIES,SOLE PROPRIETORSHIP,,,,,,,,,A1097062,32904
DAVE'S CUSTOM CREATIONS,SOLE PROPRIETORSHIP,,,,,,,,,A1097072,32905
406 ALAPAHAS,SOLE PROPRIETORSHIP,,,,,,,,,A1097094,32907
COLE CROSS CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1097155,32911
LONG DISTANCE SAVINGS,CORPORATION,,,,,,,,,A109716,32912
HELENA PLANS CENTER,CORPORATION,,,,,,,,,A1097170,32914
JARED PARRISH DRYWALL,SOLE PROPRIETORSHIP,,,,,,,,,A1097195,32916
ROADVANTAGE,PARTNERSHIP,,,,,,,,,A1097214,32919
GRAMMA RUBY'S CAFE,PARTNERSHIP,,,,,,,,,A109722,32920
"OSSORIO & ASSOCIATES REAL ESTATE, INC.",CORPORATION,,,,,,,,,A109724,32922
VBC BOUTIQUE BOMBS & MORE STORE,SOLE PROPRIETORSHIP,,,,,,,,,A1097241,32923
THE LAW OFFICE OF RICHARD HEGGER,SOLE PROPRIETORSHIP,,,,,,,,,A1097245,32924
406 LIFE,SOLE PROPRIETORSHIP,,,,,,,,,A1097274,32927
MONTANA ROSE,SOLE PROPRIETORSHIP,,,,,,,,,A1097281,32928
A.V.A. SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1097282,32929
BIG SKY COMMERCIAL ROOFING,SOLE PROPRIETORSHIP,,,,,,,,,A1097293,32930
SERVICEMEN'S CLUB OF FAIRFIELD,CORPORATION,,,,,,,,,A1097301,32932
WATER ADDITIVE TESTING SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1097320,32934
TWO DUDES TAXIDERMY,PARTNERSHIP,,,,,,,,,A1097345,32938
KATHY'S KOUNTRY KRAFTS,SOLE PROPRIETORSHIP,,,,,,,,,A109738,32941
MARK'S PRINTER REPAIR,SOLE PROPRIETORSHIP,,,,,,,,,A1097380,32942
"JENN KANE, RDN",SOLE PROPRIETORSHIP,,,,,,,,,A1097395,32945
MONTANA NEUROFEEDBACK,LLC,,,,,,,,,A1097413,32947
K&J HARLO GARDEN & GIFTS,SOLE PROPRIETORSHIP,,,,,,,,,A1097424,32948
TROUT SHOP,CORPORATION,,,,,,,,,A109743,32949
FIRSTMARK EQUIPMENT,LLC,,,,,,,,,A1097454,32950
FIRSTMARK MATERIALS,LLC,,,,,,,,,A1097456,32951
ADAM HODGES CONSTRUCTION,SOLE PROPRIETORSHIP,,,,,,,,,A1097467,32952
MONTANA INTERFAITH NETWORK,CORPORATION,,,,,,,,,A1097488,32953
S BAR 7 CATTLE,SOLE PROPRIETORSHIP,,,,,,,,,A1097499,32954
ERIC SUHR PRIVATE CHEF,SOLE PROPRIETORSHIP,,,,,,,,,A1097501,32955
ELK HORN CABINS AND INN,CORPORATION,,,,,,,,,A1097514,32956
PRIMERICA FINANCIAL SERVICES\KEITH TIPTON,SOLE PROPRIETORSHIP,,,,,,,,,A1097545,32958
OFF THE WALL MILLWORK,SOLE PROPRIETORSHIP,,,,,,,,,A1097548,32959
HEALING WITH BRITENE,SOLE PROPRIETORSHIP,,,,,,,,,A1097551,32960
LARNA ENTERPRISES,SOLE PROPRIETORSHIP,,,,,,,,,A1097552,32961
MOUNTAIN FLOOD,SOLE PROPRIETORSHIP,,,,,,,,,A1097568,32962
TROY MT SENIOR PARENTS,CORPORATION,,,,,,,,,A1097583,32963
GREEN CONSTRUCTION LLP,PARTNERSHIP,,,,,,,,,A1097597,32964
ML SALES,SOLE PROPRIETORSHIP,,,,,,,,,A1097614,32965
MONTANA JUNK REMOVAL,SOLE PROPRIETORSHIP,,,,,,,,,A1097622,32966
DAZZLE CARPET CARE,CORPORATION,,,,,,,,,A1097650,32967
MDP PROGRAMS,CORPORATION,,,,,,,,,A1097682,32969
KOZY CABINS,PARTNERSHIP,,,,,,,,,A1097685,32970
SLAUGHTERHOUSE TRUCKING,SOLE PROPRIETORSHIP,,,,,,,,,A1097687,32971
BUCK'S SPORTING GOODS,SOLE PROPRIETORSHIP,,,,,,,,,A1097691,32972
AUNT B'S COUNTRY FABRIC,SOLE PROPRIETORSHIP,,,,,,,,,A1097721,32973
"ALLISON & THOMPSON, INC.",CORPORATION,,,,,,,,,A1097762,32974
LIVE EDGE WOOD CREATIONS,SOLE PROPRIETORSHIP,,,,,,,,,A1097765,32975
SNITS,CORPORATION,,,,,,,,,A1097766,32976
WHITE FOX THERAPEUTIC MASSAGE,SOLE PROPRIETORSHIP,,,,,,,,,A1097768,32977
LEWISTOWN TOWING AND RECOVERY,SOLE PROPRIETORSHIP,,,,,,,,,A1097834,32982
JADE ELHARDT PHOTOGRAPHY,SOLE PROPRIETORSHIP,,,,,,,,,A1097838,32983
ALDER CREEK COFFEE,LLC,,,,,,,,,A1097840,32984
ZIMMERMAN GUNS,SOLE PROPRIETORSHIP,,,,,,,,,A1097859,32986
EMMA MEDIAK PHOTOGRAPHY,SOLE PROPRIETORSHIP,,,,,,,,,A1097860,32988
JK RUSTIC DESIGNS & DECOR,SOLE PROPRIETORSHIP,,,,,,,,,A1097861,32989
SJG HOME SERVICES,SOLE PROPRIETORSHIP,,,,,,,,,A1097868,32990
BARNEYS MEAT PROCESSING,CORPORATION,,,,,,,,,A1097876,32991
WHITE GLOVE CLEANING,SOLE PROPRIETORSHIP,,,,,,,,,A1097898,32992
BIG SKY AESTHETICS,SOLE PROPRIETORSHIP,,,,,,,,,A1097908,32993
LONE PINE PROPERTY CARETAKING,SOLE PROPRIETORSHIP,,,,,,,,,A1097937,32994
MTLISTINGS,LLC,,,,,,,,,A1097946,32995
THE OLIVE PIT,LLC,,,,,,,,,A1097989,32997
THE ORIGINAL GALLATIN VALLEY FARMERS' MARKET,CORPORATION,,,,,,,,,A1098018,33000
