ALLEN EAST ELEMENTARY SCHOOL, HARROD, OH
ALLEN ELEMENTARY, BOW, WA
ALLEN J WARREN ELEMENTARY SCHOOL, HIGHLAND, IN
ALLENDALE ELEMENTARY SCHOOL, MELVINDALE, MI
ALLENDALE ELEMENTARY SCHOOL, WEST SENECA, NY
ALLENDALE HIGH SCHOOL, ALLENDALE, MI
ALLIANCE ALICE M. BAXTER COLLEGE-READY HIGH, SAN PEDRO, CA
ALLIANCE COMPUTING SOLUTIONS, FLUSHING, NY
ALLIANCE COMPUTING SOLUTIONS - NYC, NEW YORK, NY
ALLIANCE DR. OLGA MOHAN HIGH, LOS ANGELES, CA
ALLIANCE FOR PROGRESS CS, PHILADELPHIA, PA
ALLIANCE HIGH SCHOOL, ALLIANCE, NE
ALLIANCE LEICHTMAN-LEVINE FAMILY FOUNDATION ENV SCI HIGH, LOS ANGELES, CA
ALLIANCE MARINE - INNOVATION AND TECHNOLOGY 6-12 COMPLEX, SUN VALLEY, CA
ALLIANCE MIDDLE SCHOOL, ALLIANCE, OH
ALLIANCE PIERA BARBAGLIA SHAHEEN HEALTH SERVICES ACADEMY, LOS ANGELES, CA
ALLIANCE SCHOOL OF MILWAUKEE, MILWAUKEE, WI
ALLIENE MULLENDORE EL, NORTH RICHLAND HILLS, TX
ALLISON PARK EL SCH, HOUSTON, PA
ALMADEN ELEMENTARY, SAN JOSE, CA
ALMOND-BANCROFT HIGH, ALMOND, WI
ALONDRA MIDDLE, PARAMOUNT, CA
ALPAUGH ACHIEVEMENT ACADEMY CHARTER, ALPAUGH, CA
ALPHA & OMEGA CHRISTIAN SCHOOL, NEWARK, NJ
ALPINE ELEMENTARY SCHOOL, ALPINE, NJ
ALPS ROAD ELEMENTARY SCHOOL, ATHENS, GA
ALSEA ELEMENTARY SCHOOL, ALSEA, OR
ALT SCHOOL, SAN FRANCISCO, CA
ALTA VISTA ALTERNATIVE HIGH, SANTA BARBARA, CA
ALTA VISTA ELEMENTARY SCHOOL, PHOENIX, AZ
ALTA VISTA MONTESSORI SCHOOL, LIBERTYVILLE, IL
ALTA VISTA SCHOOL, SAN FRANCISCO, CA
ALTA-DUTCH FLAT ELEMENTARY, ALTA, CA
ALTAMAHAW OSSIPEE ELEM, ELON, NC
ALTAMONT ELEMENTARY SCHOOL, ALTAMONT, NY
ALTERNATIVE LEARNING ACADEMY AT CONLEY-CARABALLO HIGH, HAYWARD, CA
ALTERNATIVE OPPORTUNITY PROGRAMS, DOWNEY, CA
ALTIAR SCHOOL, PORTLAND, OR
ALTIERUS CAREER COLLEGE-CHESAPEAKE, CHESAPEAKE, VA
ALTIERUS CAREER COLLEGE-COLORADO SPRINGS, COLORADO SPRINGS, CO
ALTIERUS CAREER COLLEGE-FORT WORTH SOUTH, FT WORTH, TX
ALTIERUS CAREER EDUCATION-SOUTH PLAINFIELD, SOUTH PLAINFIELD, NJ
ALTO H S, ALTO, TX
ALTOONA-MIDWAY ELEMENTARY, ALTOONA, KS
ALTOONA-MIDWAY MIDDLE/HIGH SCHOOL, BUFFALO, KS
ALVARADO INTERMEDIATE, ROWLAND HEIGHTS, CA
ALVERNIA UNIVERSITY, READING, PA
ALWOOD  MIDDLE/HIGH SCHOOL, WOODHULL, IL
AMAGANSETT SCHOOL, AMAGANSETT, NY
AMANDLA CHARTER SCHOOL, CHICAGO, IL
AMARGOSA CREEK MIDDLE, LANCASTER, CA
AMAZING GRACE ACADEMY, PALMER, AK
AMAZING STARS ACADEMY UNITED, FONTANA, CA
AMAZONIA ELEM., AMAZONIA, MO
AMBASSADOR PHILLIP V. SANCHEZ II PUBLIC CHARTER, FRESNO, CA
AMBASSADOR SCHOOL-GLOBAL EDUCATION, LOS ANGELES, CA
AMBERLY ELEMENTARY SCHOOL, PORTAGE, MI
AMBERTON UNIVERSITY, GARLAND, TX
AMBERTON UNIVERSITY - FRISCO CENTER, FRISCO, TX
AMBIANCE BEAUTY & BARBER ACADEMY INC, MELBOURNE, FL
AMBLESIDE SCHOOL, CENTENNIAL, CO
AMBLESIDE SCHOOL OF SAN ANGELO, SAN ANGELO, TX
AMBRIDGE AREA HS, AMBRIDGE, PA
AMEEN PEOPLE MONTESSORI, ARLINGTON, TX
AMELIA EARHART ELEMENTARY, ALAMEDA, CA
AMELIA EARHART ELEMENTARY SCHOOL OF INTERNATIONAL STUDIES, INDIO, CA
AMELIA EARHART MIDDLE, RIVERSIDE, CA
AMELIA HIGH SCHOOL, BATAVIA, OH
AMELIA ISLAND MONTESSORI SCHOOL, FERNANDINA BEACH, FL
AMERICAN ACADEMY OF ART, CHICAGO, IL
AMERICAN ACADEMY OF DRAMATIC ARTS-LOS ANGELES, LOS ANGELES, CA
AMERICAN CANYON HIGH, AMERICAN CANYON, CA
AMERICAN CAREER COLLEGE-LONG BEACH, LONG BEACH, CA
AMERICAN CHRISTIAN ACADEMY, TUSCALOOSA, AL
AMERICAN CHRISTIAN MILITARY ACADEMY, RANCHO CUCAMONGA, CA
AMERICAN CHRISTIAN SCHOOL, SUCCASUNNA, NJ
AMERICAN COLLEGE OF ACUPUNCTURE AND ORIENTAL MED, HOUSTON, TX
AMERICAN COLLEGE OF BARBERING - FLORENCE, FLORENCE, KY
AMERICAN COLLEGE OF FINANCIAL SERVICES, BRYN MAWR, PA
AMERICAN DREAM CHARTER SCHOOL, BRONX, NY
AMERICAN ENGLISH INSTITUTE, GREENVILLE, PA
AMERICAN FORK JR HIGH, AMERICAN FORK, UT
AMERICAN HEBREW ACADEMY, GREENSBORO, NC
AMERICAN HERITAGE ACADEMY - CAMP VERDE, CAMP VERDE, AZ
AMERICAN HERITAGE ACADEMY - COTTONWOOD, COTTONWOOD, AZ
AMERICAN HORSE ELEM., ALLEN, SD
AMERICAN INDIAN ACADEMY, MCKINLEYVILLE, CA
AMERICAN INDIAN CHRISTIAN MISSON SCHOOL, SHOW LOW, AZ
AMERICAN INDIAN PUBLIC CHARTER, OAKLAND, CA
AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE, EAST BRUNSWICK, NJ
AMERICAN INTERCONTINENTAL UNIVERSITY, SCHAUMBURG, IL
AMERICAN INTERCONTINENTAL UNIVERSITY-ATLANTA, ATLANTA, GA
AMERICAN INTERNATIONAL ACADEMY  ELEMENTARY, WESTLAND, MI
AMERICAN INTERNATIONAL COLLEGE, SPRINGFIELD, MA
AMERICAN LAKES, SACRAMENTO, CA
AMERICAN MEDICAL ACADEMY, MIAMI, FL
AMERICAN MUSICAL AND DRAMATIC ACADEMY - LOS ANGELES, LOS ANGELES, CA
AMERICAN NATIONAL UNIVERSITY - DANVILLE KY CAMPUS, DANVILLE, KY
AMERICAN NATIONAL UNIVERSITY - FLORENCE KY CAMPUS, FLORENCE, KY
AMERICAN NATIONAL UNIVERSITY - FORT WAYNE IN CAMPUS, FORT WAYNE, IN
AMERICAN NATIONAL UNIVERSITY - MARTINSVILLE VA CAMPUS, MARTINSVILLE, VA
AMERICAN NATIONAL UNIVERSITY - PARKERSBURG WV CAMPUS, PARKERSBURG, WV
AMERICAN NATIONAL UNIVERSITY - PIKEVILLE KY CAMPUS, PIKEVILLE, KY
AMERICAN NATIONAL UNIVERSITY - RICHMOND KY CAMPUS, RICHMOND, KY
AMERICAN NATIONAL UNIVERSITY-DAYTON, KETTERING, OH
AMERICAN NATIONAL UNIVERSITY-YOUNGSTOWN, YOUNGSTOWN, OH
AMERICAN PREPARATORY ACADEMY, DAVIE, FL
AMERICAN RENAISSANCE ACADEMY, KAPOLEI, HI
AMERICAN RENAISSANCE SCHOOL, STATESVILLE, NC
AMERICAN SAMOA COMMUNITY COLLEGE, PAGOPAGO, AS
AMERICAN SCHOOL, LANSING, IL
AMERICAN SCHOOL OF LEADERSHIP, ORLANDO, FL
AMERICAN TECHNICAL INSTITUTE, BAYAMON, PR
AMERICAN UNIVERSITY OF HEALTH SCIENCES, SIGNAL HILL, CA
AMERICAN UNIVERSITY OF PUERTO RICO, BAYAMON, PR
AMERICAN UNIVERSITY OF PUERTO RICO, MANATI, PR
AMERICAN WAY MIDDLE, MEMPHIS, TN
AMERICAN YOUTH ACADEMY, TAMPA, FL
AMERICANA INTERMEDIATE SCHOOL, GLENDALE HEIGHTS, IL
AMERICAS CHILD MONTESSORI, BELLEVUE, WA
AMERICUS SUMTER HIGH SCHOOL (OLD AMERICUS-SUMTER HS S), AMERICUS, GA
AMERIMONT ACADEMY, ANAHEIM HILLS, CA
AMERIMONT ACADEMY, YORBA LINDA, CA
AMERISCHOOLS ACADEMY NORTH, YUMA, AZ
AMERITECH COLLEGE-PROVO, PROVO, UT
AMESTI ELEMENTARY, WATSONVILLE, CA
AMG SCHOOL OF LICENSED PRACTICAL NURSING, BROOKLYN, NY
AMHERST CENTRAL HIGH SCHOOL, AMHERST, NY
AMHERST ELEMENTARY, AMHERST, WI
AMHERST ELEMENTARY SCHOOL, AMHERST, NE
AMHERST ELEMENTARY SCHOOL, KNOXVILLE, TN
AMHERST ELEMENTARY SCHOOL, MASSILLON, OH
AMHERST JUNIOR HIGH SCHOOL, AMHERST, OH
AMHERST MIDDLE SCHOOL, AMHERST, NH
AMHERST MIDDLE SCHOOL, AMHERST, NY
AMHERST STREET SCHOOL, NASHUA, NH
AMI KIDS EMERALD COAST, FORT WALTON BEACH, FL
AMI KIDS RIO GRANDE VALLEY (FKA RGMI), LOS FRESNOS, TX
AMIKIDS, TALLAHASSEE, FL
AMIKIDS ACADIANA, BRANCH, LA
AMIKIDS BATON ROUGE, BATON ROUGE, LA
AMIKIDS CLAY COUNTY, GREEN COVE SPRINGS, FL
AMIKIDS JACKSONVILLE, JACKSONVILLE, FL
AMIKIDS MANATEE, PALMETTO, FL
AMIKIDS MIAMI-DADE SOUTH, MIAMI, FL
AMIKIDS OF GREATER FORT LAUDERDALE, FT LAUDERDALE, FL
AMIKIDS ORLANDO, APOPKA, FL
AMIKIDS SOUTHWEST FLORIDA, FORT MYERS BEACH, FL
AMISTAD ELEMENTARY SCHOOL, KENNEWICK, WA
AMISTAD HIGH (CONTINUATION), INDIO, CA
AMITE CHRISTIAN SCHOOL, DENHAM SPRINGS, LA
AMITE SCHOOL CENTER, LIBERTY, MS
AMITY CREEK ELEMENTARY SCHOOL, BEND, OR
AMITY ELEMENTARY SCHOOL, AMITY, OR
AMITYVILLE MEMORIAL HIGH SCHOOL, AMITYVILLE, NY
AMMON ELEMENTARY SCHOOL, AMMON, ID
AMOS ALONZO STAGG HIGH SCHOOL, PALOS HILLS, IL
AMOS AND CELIA HEILICHER MINNEAPOLIS JEWISH DAY SC, MINNEAPOLIS, MN
AMOS EL, ARLINGTON, TX
AMOS K HUTCHINSON EL SCH, GREENSBURG, PA
AMOS P. GODBY HIGH SCHOOL, TALLAHASSEE, FL
AMOSLAND EL SCH, MORTON, PA
AMPARK NEIGHBORHOOD, BRONX, NY
AMPARO GUTIERREZ EL, LAREDO, TX
AMPLIFY CHILDREN'S ACADEMY, MORGANTOWN, WV
AMQUI ELEMENTARY, MADISON, TN
AMRIDGE UNIVERSITY, MONTGOMERY, AL
AMSTERDAM HIGH SCHOOL, AMSTERDAM, NY
AMSTERDAM SCHOOL, MANHATTAN, MT
AMUNDSEN HIGH SCHOOL, CHICAGO, IL
AMY B. SEIBERT ELEMENTARY, BAKERSFIELD, CA
AMY BELLE ELEMENTARY, COLGATE, WI
AMY BEVERLAND ELEMENTARY, INDIANAPOLIS, IN
AMY BIEHL COMMUNITY SCHOOL AT RANCHO VIEJO, SANTA FE, NM
AMY L. HOUSTON ACADEMY, PHOENIX, AZ
AMY MONTESSORI SCHOOL, BROOKFIELD, WI
AMY PARKS-HEATH EL, HEATH, TX
AN-NOOR ACADEMY, PISCATAWAY, NJ
AN-NOOR SCHOOL, RALEIGH, NC
ANA GRACE ACADEMY OF THE ARTS ELEMENTARY SCHOOL, AVON, CT
ANACOCO ELEMENTARY SCHOOL, ANACOCO, LA
ANACOSTIA HS, WASHINGTON, DC
ANADARKO HS, ANADARKO, OK
ANAMOOSE ELEMENTARY SCHOOL, ANAMOOSE, ND
ANANDA LIVING WISDOM SCHOOL, NEVADA CITY, CA
ANANSI CHARTER SCHOOL, EL PRADO, NM
ANASAZI ELEMENTARY, SCOTTSDALE, AZ
ANASTASIS ACADEMY, CENTENNIAL, CO
ANATOLA AVENUE ELEMENTARY, LAKE BALBOA, CA
ANAVERDE HILLS, PALMDALE, CA
ANAWALT ELEMENTARY SCHOOL, ANAWALT, WV
ANCHOR ACADEMY, MIDDLEBORO, MA
ANCHOR BAY HIGH SCHOOL, IRA, MI
ANCHOR BAY MIDDLE SCHOOL NORTH, NEW BALTIMORE, MI
ANCHOR BAY MIDDLE SCHOOL SOUTH, CHESTERFIELD, MI
ANCHOR CHRISTIAN SCHOOL/ANCHOR MILITARY MINISTRIES, VIRGINIA BEACH, VA
ANCHOR LUTHERAN SCHOOL, ANCHORAGE, AK
ANCHORAGE INDEPENDENT PUBLIC SCHOOL, ANCHORAGE, KY
ANCHORAGE JUNIOR ACADEMY, ANCHORAGE, AK
ANCHORAGE MONTESSORI SCHOOL, ANCHORAGE, AK
ANCHORED CHRISTIAN SCHOOL, BOWLING GREEN, KY
ANCILLA COLLEGE, DONALDSON, IN
ANCILLAE-ASSUMPTA ACADEMY, WYNCOTE, PA
ANCLOTE ELEMENTARY SCHOOL, NEW PORT RICHEY, FL
ANCLOTE HIGH ADULT EDUCATION, HOLIDAY, FL
ANCONA MONTESSORI, WYNNEWOOD, PA
ANCONA MONTESSORI SCHOOL-DREXEL HILL, DREXEL HILL, PA
ANCONA SCHOOL, CHICAGO, IL
ANDALE ELEM-MIDDLE, ANDALE, KS
ANDASOL AVENUE ELEMENTARY, NORTHRIDGE, CA
ANDERSEN ELEMENTARY, BAYPORT, MN
ANDERSEN ES, BROKEN ARROW, OK
ANDERSON  FIVE CAREER CAMPUS, ANDERSON, SC
ANDERSON (ALEX) ELEMENTARY, SAN JOSE, CA
ANDERSON (LINFORD L.) ELEMENTARY, DIXON, CA
ANDERSON CHRISTIAN SCHOOL, ANDERSON, IN
ANDERSON ELEM SCHOOL, ST CHARLES, IL
ANDERSON ELEMENTARY SCHOOL, BRONSON, MI
ANDERSON ELEMENTARY SCHOOL, CONLEY, GA
ANDERSON MIDDLE SCHOOL, BERKLEY, MI
ANDERSON MIDDLE SCHOOL, NEW IBERIA, LA
ANDERSON MILL ELEMENTARY, MOORE, SC
ANDERSON PRIVATE SCHOOL FOR THE GIFTED & TALENTED, FORT WORTH, TX
ANDERSON PUBLIC SCHOOL, SAND SPRINGS, OK
ANDERSON UNIVERSITY, ANDERSON, SC
ANDERSON W. CLARK MAGNET HIGH, LA CRESCENTA, CA
ANDERSON-LIVSEY ELEMENTARY SCHOOL, SNELLVILLE, GA
ANDERSONVILLE ELEMENTARY SCHOOL, DAVISBURG, MI
ANDES CENTRAL ELEMENTARY - 02, LAKE ANDES, SD
ANDOVER CENTRAL MIDDLE SCHOOL, ANDOVER, KS
ANDOVER ELEMENTARY SCHOOL, ANDOVER, CT
ANDOVER ELEMENTARY SCHOOL, ANDOVER, ME
ANDOVER NEWTON THEOLOGICAL SCHOOL, LEXINGTON, MA
ANDRE EL, CYPRESS, TX
ANDREAN HIGH SCHOOL, MERRILLVILLE, IN
ANDRES AND MARIA CARDENAS ELEMENTARY, VAN NUYS, CA
ANDREW COLLEGE, CUTHBERT, GA
ANDREW DOUGLAS SCHOOL, MILWAUKEE, WI
ANDREW G SCHMIDT MIDDLE SCHOOL, FENTON, MI
ANDREW J SMITH ELEMENTARY SCHOOL, UNION SPRINGS, NY
ANDREW JACKSON ACADEMY, EHRHARDT, SC
ANDREW JACKSON ELEMENTARY SCHOOL, JACKSON, TN
ANDREW JACKSON MIDDLE SCHOOL, CHALMETTE, LA
ANDREW JACKSON MIDDLE SCHOOL, CHARLESTON, WV
ANDREW JACKSON MIDDLE SCHOOL, TITUSVILLE, FL
ANDREW LEWIS MIDDLE, SALEM, VA
ANDREW MAIER EL SCH, BLANDON, PA
ANDREWS ELEMENTARY, ANDREWS, NC
ANDREWS ELEMENTARY, ANDREWS, SC
ANDREWS ELEMENTARY SCHOOL, ANDREWS, IN
ANDREWS HEIGHTS ELEMENTARY SCHOOL, TORNADO, WV
ANDREWS MIDDLE, ANDREWS, NC
ANGEL SANDIN MARTINEZ, VEGA BAJA, PR
ANGELA PRESCHOOL & KINDERGARTEN, ARCADIA, CA
ANGELINA COLLEGE - CROCKETT CAMPUS, CROCKETT, TX
ANGELL ELEMENTARY SCHOOL, BERKLEY, MI
ANGELL JCC, YACHATS, OR
ANGELL SCHOOL, ANN ARBOR, MI
ANGELO CATHOLIC SCHOOL, SAN ANGELO, TX
ANGELO GIAUDRONE MIDDLE SCHOOL, TACOMA, WA
ANGELO PATRI MIDDLE SCHOOL (THE), BRONX, NY
ANGELO RODRIGUEZ HIGH, FAIRFIELD, CA
ANGELS ACADEMY, ATLANTA, GA
ANGELS ACADEMY LLC, BEAVERTON, OR
ANGEVINE MIDDLE SCHOOL, LAFAYETTE, CO
ANGIE DEBO ES, EDMOND, OK
ANGIE GRANT ELEMENTARY SCHOOL, BENTON, AR
ANGIER ELEMENTARY, SAN DIEGO, CA
ANGOLA HIGH SCHOOL, ANGOLA, IN
ANGUS VALLEY ES, SAND SPRINGS, OK
ANIMAS HIGH SCHOOL, DURANGO, CO
ANIMAS VALLEY ELEMENTARY SCHOOL, DURANGO, CO
ANIMO COLLEGE PREPARATORY ACADEMY, LOS ANGELES, CA
ANIMO COMPTON CHARTER, LOS ANGELES, CA
ANIMO ELLEN OCHOA CHARTER MIDDLE, LOS ANGELES, CA
ANIMO FLORENCE-FIRESTONE CHARTER MIDDLE, LOS ANGELES, CA
ANIMO INGLEWOOD CHARTER HIGH, INGLEWOOD, CA
ANIMO JEFFERSON CHARTER MIDDLE, LOS ANGELES, CA
ANIMO LEADERSHIP HIGH, INGLEWOOD, CA
ANIMO LEGACY CHARTER MIDDLE, LOS ANGELES, CA
ANIMO SOUTH LOS ANGELES CHARTER, LOS ANGELES, CA
ANITA SCOTT EL, ROYSE CITY, TX
ANITA WHITE CARSON MIDDLE SCHOOL, GREENSBORO, GA
ANKENY CENTENNIAL HIGH SCHOOL, ANKENY, IA
ANKENY HIGH SCHOOL, ANKENY, IA
ANN A. MULLEN MIDDLE SCHOOL, SICKLERVILLE, NJ
ANN ANTOLINI SCHOOL, NEW HARTFORD, CT
ANN ARBOR ADVENTIST ELEMENTARY, ANN ARBOR, MI
ANN ARBOR LEARNING COMMUNITY, ANN ARBOR, MI
ANN G MCGUINNESS ELEMENTAR SCHOOL, ENDICOTT, NY
ANN SMITH ELEMENTARY, RIDGELAND, MS
ANNA B LAWTHER ACADEMY, DUBUQUE, IA
ANNA BROCHHAUSEN SCHOOL 88, INDIANAPOLIS, IN
ANNA KIRCHGATER ELEMENTARY, SACRAMENTO, CA
ANNA M. MCCABE SCHOOL, SMITHFIELD, RI
ANNA MCDONALD ELEM SCHOOL, MANHATTAN, IL
ANNE DARLING ELEMENTARY, SAN JOSE, CA
ANNE L MAGEE EL, EDINBURG, TX
ANNEX CHARTER SCHOOL, ONTARIO, OR
ANNVILLE CLEONA HS, ANNVILLE, PA
ANSER CHARTER SCHOOL, GARDEN CITY, ID
ANSONIA ELEMENTARY SCHOOL, ANSONIA, OH
ANSONVILLE ELEMENTARY, ANSONVILLE, NC
ANTELOPE ELEMENTARY, COLEVILLE, CA
ANTHONY ELEMENTARY, LEAVENWORTH, KS
ANTHONY G. BACICH ELEMENTARY, KENTFIELD, CA
ANTHONY SAVILLE MIDDLE SCHOOL, LAS VEGAS, NV
ANTHONY WAYNE HIGH SCHOOL, WHITEHOUSE, OH
ANTIETAM ELEMENTARY, WOODBRIDGE, VA
ANTIETAM MS/HS, READING, PA
ANTILLES SCHOOL OF TECHNICAL CAREERS, SAN JUAN, PR
ANTIMONY SCHOOL, ANTIMONY, UT
ANTIOCH COMM HIGH SCHOOL, ANTIOCH, IL
ANTIOCH ELEMENTARY SCHOOL, CRESTVIEW, FL
ANTIOCH MIDDLE, ANTIOCH, CA
ANTIOCH MIDDLE, GLADSTONE, MO
ANTIOCH SCHOOL, FALL RIVER, MA
ANTIOCH UNIVERSITY-LOS ANGELES, CULVER CITY, CA
ANTIOCH UNIVERSITY-SANTA BARBARA, SANTA BARBARA, CA
ANTIOCH UNIVERSITY-SYSTEM ADMINISTRATION, YELLOW SPRINGS, OH
ANTLERS HS, ANTLERS, OK
ANTONIA B. CAIMARY, SAN JUAN, PR
ANTONIA ELEM., IMPERIAL, MO
ANTONIA MIDDLE SCHOOL, BARNHART, MO
ANTONIA PANTOJA PREPARATORY ACADEMY, BRONX, NY
ANTONITO HIGH SCHOOL, ANTONITO, CO
ANTRIM MENNONITE SCHOOL, FREEPORT, OH
ANZA ELEMENTARY, TORRANCE, CA
ANZA TRAIL, SAHUARITA, AZ
ANZA VALLEY CHRISTIAN SCHOOL, ANZA, CA
AOC-PINAL COUNTY JUVENILE DETENTION CENTER, FLORENCE, AZ
AOC_GILA COUNTY JUVENILE DETENTION CENTER, GLOBE, AZ
AOY EL, EL PASO, TX
APACHE ELEMENTARY, FARMINGTON, NM
APACHE ELEMENTARY SCHOOL, PEORIA, AZ
APALACHICOLA FOREST YOUTH ACADEMY, BRISTOL, FL
APEX FRIENDSHIP HIGH, APEX, NC
APLINGTON / PARKERSBURG MIDDLE SCHOOL, APLINGTON, IA
APLINGTON PARKERSBURG HIGH SCHOOL, PARKERSBURG, IA
APOLLO CENTER, HIGHLAND, MI
APOLLO MIDDLE SCHOOL, HOLLYWOOD, FL
APOSTOLIC CHRISTIAN SCHOOL, KNOXVILLE, TN
APOSTOLIC INSTIT OF MISSOURI, DIGGINS, MO
APPALACHIAN COLLEGE OF PHARMACY, OAKWOOD, VA
APPERSON STREET ELEMENTARY, SUNLAND, CA
APPLE CREEK ELEMENTARY SCHOOL, BISMARCK, ND
APPLE CREEK ES, MOORE, OK
APPLE MONTESSORI SCHOOL OF EDGEWATER, EDGEWATER, NJ
APPLE MONTESSORI SCHOOL OF OAKLAND, OAKLAND, NJ
APPLE ORCHARD SCHOOL, BROOKLINE, MA
APPLE PIE PRESCHOOL, BIG SUR, CA
APPLE RIDGE MONTESSORI SCHOOL, CATONSVILLE, MD
APPLE VALLEY CHRISTIAN ACADEMY, APPLE VALLEY, CA
APPLE VALLEY ELEMENTARY, YAKIMA, WA
APPLE VALLEY SCHOOL, SANTAQUIN, UT
APPLEGATE ELEMENTARY SCHOOL, EUGENE, OR
APPLEMAN EL SCH, BENTON, PA
APPLES & BOOKS LEARNING CENTER, BRANCHBURG, NJ
APPLES PREK, STAMFORD, CT
APPLESEED ALMADEN MONTESSORI SCHOOL, SAN JOSE, CA
APPLESEED MONTESSORI SCHOOL - WARNER, SUNNYVALE, CA
APPLETON BILINGUAL SCHOOL, APPLETON, WI
APPLETON CITY ELEM., APPLETON CITY, MO
APPLETON COMMUNITY 4K, APPLETON, WI
APPLETON COOPERATIVE EDUCATIONAL CENTER, APPLETON, WI
APPLETON ELEMENTARY SCHOOL, GRAND JUNCTION, CO
APPLETON ESCHOOL, APPLETON, WI
APPLETON VILLAGE SCHOOL, APPLETON, ME
APPLEVIEW ELEMENTARY SCHOOL, SPARTA, MI
APPLEWILD SCHOOL, FITCHBURG, MA
APPLEWOOD CHRISTIAN SCHOOL, SEDALIA, MO
APPLICATIONS AND RESEARCH LABORATORY, ELLICOTT CITY, MD
APPLIED SCHOLASTICS ONLINE ACADEMY, LAKE MATHEWS, CA
APPLIED TECHNOLOGY CENTER, MONTEBELLO, CA
APPLIED TECHNOLOGY CENTER, ROCK HILL, SC
APPLIED TECHNOLOGY EDUCATION CAMPUS, CAMDEN, SC
APPLIED TECHNOLOGY HIGH SCHOOL, PARAMUS, NJ
APPLIED TECHNOLOGY SERVICES - METROPOLITAN EDUCATION & TRAINING CENTER, WELLSTON, MO
APPRENDE PRIVATE SCHOOL, VALLEY PARK, MO
APRICOT VALLEY ELEMENTARY, PATTERSON, CA
APS EARLY BEGINNINGS - A ZOOM SITE, AURORA, CO
APSHAWA ELEMENTARY SCHOOL, WEST MILFORD, NJ
APTITUD COMMUNITY ACADEMY AT GOSS, SAN JOSE, CA
APTOS MIDDLE, SAN FRANCISCO, CA
AQQALUK HIGH/NOORVIK ELEMENTARY, NOORVIK, AK
AQUADALE ELEMENTARY, NORWOOD, NC
AQUARIAN CHARTER SCHOOL, ANCHORAGE, AK
AQUIDNECK SCHOOL, MIDDLETOWN, RI
AQUILINO CABAN, AGUADA, PR
AQUIN CATHOLIC ELEMENTARY SCHOOL, CASCADE, IA
AQUIN ELEMENTARY SCHOOL, FREEPORT, IL
AQUINAS ACADEMY, BEAR, DE
AQUINAS ACADEMY, MENOMONEE FALLS, WI
AQUINAS CATHOLIC COMMUNITY SCHOOL, MERRILLVILLE, IN
AQUINAS MIDDLE HIGH SCHOOL, DAVID CITY, NE
AR-WE-VA ELEMENTARY COMMUNITY SCHOOL, WESTSIDE, IA
ARAB ELEMENTARY SCHOOL, ARAB, AL
ARAB JUNIOR HIGH SCHOOL, ARAB, AL
ARABIC IMMERSION MAGNET SCHOOL, HOUSTON, TX
ARAGON AVENUE ELEMENTARY, LOS ANGELES, CA
ARAGON ELEMENTARY SCHOOL, FOUNTAIN, CO
ARAGON HIGH, SAN MATEO, CA
ARANSAS PASS JJAEP, ARANSAS PASS, TX
ARAPAHO CLASSICAL MAGNET, RICHARDSON, TX
ARAPAHOE CHARTER SCHOOL, ARAPAHOE, NC
ARAPAHOE COMMUNITY COLLEGE, LITTLETON, CO
ARAPAHOE COMMUNITY COLLEGE - PARKER CAMPUS, STONEGATE, CO
ARAPAHOE ELEMENTARY SCHOOL, ARAPAHOE, NE
ARAPAHOE RIDGE ELEMENTARY SCHOOL, WESTMINSTER, CO
ARAPAHOE RIDGE HIGH SCHOOL, BOULDER, CO
ARBOLITA ELEMENTARY, LA HABRA, CA
ARBOR ACADEMY, BATTLE CREEK, MI
ARBOR CREEK ELEMENTARY, OLATHE, KS
ARBOR ELEMENTARY SCHOOL, EUCLID, OH
ARBOR ELEMENTARY SCHOOL, PISCATAWAY, NJ
ARBOR GROVE ES, OKLAHOMA CITY, OK
ARBOR HILL ELEMENTARY SCHOOL, ALBANY, NY
ARBOR PARK MIDDLE SCHOOL, OAK FOREST, IL
ARBOR SCHOOL OF ARTS & SCIENCES, TUALATIN, OR
ARBOR SCHOOLS, SAMMAMISH, WA
ARBOR SPRINGS ELEMENTARY, NEWNAN, GA
ARBOR STATION ELEMENTARY SCHOOL, DOUGLASVILLE, GA
ARBOR VIEW ECH. SPECIAL ED., MAPLE GROVE, MN
ARBOR VIEW ELEMENTARY SCHOOL, ELKHORN, NE
ARBOR VIEW HIGH SCHOOL, LAS VEGAS, NV
ARBOR VITAE-WOODRUFF ELEMENTARY, ARBOR VITAE, WI
ARBORBROOK CHRISTIAN ACADEMY, MATTHEWS, NC
ARBORETUM ELEMENTARY, WAUNAKEE, WI
ARBORWOOD ELEMENTARY SCHOOL, MONROE, MI
ARC BROWARD INC., SUNRISE, FL
ARCADIA CHARTER SCHOOL, NORTHFIELD, MN
ARCADIA CHRISTIAN SCHOOL, ARCADIA, CA
ARCADIA ELEM SCHOOL, OLYMPIA FIELDS, IL
ARCADIA ELEMENTARY, DEER PARK, WA
ARCADIA ELEMENTARY SCHOOL, KALAMAZOO, MI
ARCADIA ELEMENTARY SCHOOL, TUSCALOOSA, AL
ARCADIA FIRST BAPTIST CHRISTIAN SCHOOL, SANTA FE, TX
ARCADIA HIGH, ARCADIA, CA
ARCADIA HIGH, OAK HALL, VA
ARCADIA HIGH SCHOOL, ARCADIA, LA
