federal_offense,misdemeanor,total,detained_or_awaiting_trial,felony,snapshot_date,id,source_url,source_url1
0.0,56.0,559,470,33,2021-11-01,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,47.0,270,199,24,2021-11-01,10110,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,124.0,575,413,38,2021-11-01,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,40.0,177,122,15,2021-11-01,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,8.0,26,17,1,2021-11-01,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,4.0,64,56,4,2021-11-01,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,8.0,34,18,8,2021-11-01,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,36.0,239,150,53,2021-11-01,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
8.0,17.0,126,96,5,2021-11-01,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,11.0,81,57,13,2021-11-01,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,47.0,110,45,18,2021-11-01,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0.0,64.0,247,174,9,2021-11-01,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1.0,111.0,421,283,26,2021-11-01,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailOctober2021.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,418,357,23,2019-10-01,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,35,167,125,4,2019-10-01,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
31,8,121,77,5,2019-10-01,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,100,89,2,2019-10-01,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
98,65,618,440,15,2019-10-01,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,328,268,46,2019-10-01,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,56,32,5,2019-10-01,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,37,133,78,17,2019-10-01,8954,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,153,112,3,2019-10-01,8956,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,82,66,7,2019-10-01,8957,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,27,21,2,2019-10-01,8959,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,63,382,281,38,2019-10-01,8961,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
8,1,51,38,4,2019-10-01,8962,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,56,193,131,5,2019-10-01,8963,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,65,58,0,2019-10-01,8964,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,21,90,67,2,2019-10-01,8965,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,97,387,287,3,2019-10-01,8966,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,33,219,186,0,2019-10-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,44,41,1,2019-10-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
9,11,170,146,4,2019-10-01,8968,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
6,58,190,126,0,2019-10-01,8969,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,49,232,134,49,2019-10-01,8970,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,51,180,98,31,2019-10-01,8972,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,85,69,9,2019-10-01,8975,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,142,444,299,3,2019-10-01,8976,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,109,78,18,2019-10-01,8978,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,113,91,13,2019-10-01,8979,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,20,145,111,13,2019-10-01,8980,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,83,264,179,2,2019-10-01,8981,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
15,18,142,86,23,2019-10-01,8982,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,59,281,190,29,2019-10-01,8983,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,32,176,115,29,2019-10-01,8984,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,102,77,21,2019-10-01,8985,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,2,34,23,7,2019-10-01,8986,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,34,126,90,2,2019-10-01,8987,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
20,4,134,90,20,2019-10-01,8988,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,23,237,194,17,2019-10-01,8990,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,42,20,12,2019-10-01,8989,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,109,83,15,2019-10-01,8991,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,79,0,79,2019-10-01,9049,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,118,104,7,2019-10-01,8996,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,5,51,39,6,2019-10-01,8998,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,44,157,93,20,2019-10-01,8999,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,241,203,0,2019-10-01,9003,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,23,123,80,20,2019-10-01,9004,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,39,144,94,11,2019-10-01,9005,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,89,340,218,33,2019-10-01,9006,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,77,387,289,21,2019-10-01,9001,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,7,87,78,0,2019-10-01,9002,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,91,79,7,2019-10-01,9007,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,78,297,193,22,2019-10-01,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,32,16,8,2019-10-01,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
73,3,161,70,15,2019-10-01,9011,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,37,130,84,9,2019-10-01,9012,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
13,0,51,38,0,2019-10-01,9013,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,189,172,5,2019-10-01,9015,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,106,429,282,41,2019-10-01,9016,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
5,6,154,134,9,2019-10-01,9017,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,71,354,264,19,2019-10-01,9018,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,101,555,431,23,2019-10-01,9019,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,73,914,808,33,2019-10-01,9020,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,54,168,0,114,2019-10-01,9021,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,162,149,0,2019-10-01,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,115,87,15,2019-10-01,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,34,144,105,5,2019-10-01,9028,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,20,99,79,0,2019-10-01,9029,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,54,703,611,38,2019-10-01,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,75,300,213,12,2019-10-01,10110,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,204,885,585,96,2019-10-01,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,66,246,166,14,2019-10-01,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,46,36,0,2019-10-01,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,5,101,81,14,2019-10-01,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,13,65,25,24,2019-10-01,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,112,267,118,37,2019-10-01,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
10,34,153,97,12,2019-10-01,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,87,59,11,2019-10-01,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,88,174,61,25,2019-10-01,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,144,404,253,7,2019-10-01,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
62,103,600,380,55,2019-10-01,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2019.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,26,344,298,20,2020-10-01,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,51,188,122,13,2020-10-01,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,98,78,10,2020-10-01,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,128,117,2,2020-10-01,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
130,35,531,358,8,2020-10-01,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,264,216,29,2020-10-01,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,53,38,4,2020-10-01,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,19,99,69,10,2020-10-01,8954,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,9,92,80,2,2020-10-01,8956,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,8,77,68,0,2020-10-01,8957,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,17,15,1,2020-10-01,8959,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,254,239,2,2020-10-01,8961,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,87,79,4,2020-10-01,8962,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
8,44,153,98,3,2020-10-01,8963,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,48,39,4,2020-10-01,8964,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,41,36,0,2020-10-01,8965,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,63,240,176,1,2020-10-01,8966,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,150,135,6,2020-10-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,46,39,3,2020-10-01,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
22,3,119,93,1,2020-10-01,8968,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
8,37,164,77,42,2020-10-01,8969,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,49,167,93,25,2020-10-01,8970,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,23,128,87,18,2020-10-01,8972,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,83,75,4,2020-10-01,8975,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,87,270,180,3,2020-10-01,8976,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,121,80,3,2020-10-01,8978,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,103,86,12,2020-10-01,8979,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,14,112,90,7,2020-10-01,8980,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,54,196,142,0,2020-10-01,8981,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
5,9,108,78,16,2020-10-01,8982,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,38,208,145,21,2020-10-01,8983,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,18,149,113,18,2020-10-01,8984,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,145,135,8,2020-10-01,8985,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,24,20,2,2020-10-01,8986,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,114,93,2,2020-10-01,8987,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
5,1,93,68,19,2020-10-01,8988,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,16,160,129,14,2020-10-01,8990,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,25,15,8,2020-10-01,8989,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,92,62,11,2020-10-01,8991,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,65,65,0,2020-10-01,9049,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,95,80,6,2020-10-01,8996,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,1,43,35,6,2020-10-01,8998,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,82,66,6,2020-10-01,8999,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,26,171,145,0,2020-10-01,9003,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,85,71,4,2020-10-01,9004,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,121,80,3,2020-10-01,9005,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,70,298,204,24,2020-10-01,9006,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,21,214,186,7,2020-10-01,9001,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,89,79,0,2020-10-01,9002,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,48,42,3,2020-10-01,9007,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,56,239,167,15,2020-10-01,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,27,7,13,2020-10-01,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
66,6,138,52,14,2020-10-01,9011,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,20,109,85,1,2020-10-01,9012,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,48,42,0,2020-10-01,9013,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,151,143,4,2020-10-01,9015,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,21,200,157,22,2020-10-01,9016,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,10,114,99,4,2020-10-01,9017,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,28,155,112,12,2020-10-01,9018,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,66,424,346,12,2020-10-01,9019,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,42,739,669,28,2020-10-01,9020,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,34,119,0,85,2020-10-01,9021,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,158,150,0,2020-10-01,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,15,88,67,6,2020-10-01,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailSeptember2020.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
