id,snapshot_date,source_url,total
STABS1b8740d3c791509b,2018-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1591
STABSe2a67809abc8dd9b,2015-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2450
STABS58815edff1af193b,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3525
STABS2f6eaaca83d16a08,2018-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2335
STABSd2e6b6d7df9ec600,2017-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2133
STABS5a9431094d10ff1c,2017-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1139
STABS886e7ce5e4d629cb,2016-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2369
STABS886e7ce5e4d629cb,2018-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2380
STABS83498ff6cadd39e2,2017-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1357
STABSd2e6b6d7df9ec600,2018-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2197
STABS11a8a70014ef1fc2,2016-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2515
STABS80d9c996e70bbc74,2018-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2164
STABS0777bcd710a28622,2015-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2110
STABS52155d858d364bcc,2017-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1386
STABS2d676f2d3256e651,2017-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1205
STABSac73f15055e7ddcf,2017-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1245
STABS3605f3081e276271,2018-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,0
STABSa649426589d91905,2019-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2605
STABS84d74a6d9a070580,2016-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1430
STABS0777bcd710a28622,2016-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2105
STABSd2e6b6d7df9ec600,2019-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2149
STABS26e8ff8ab54ea4cc,2015-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1696
STABS84d74a6d9a070580,2016-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1429
STABS5270ba372bae70f6,2019-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2350
STABS0097e20278529ae2,2018-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2204
STABS886e7ce5e4d629cb,2016-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2392
STABS5a9431094d10ff1c,2017-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1093
STABS60cd1afa2b9613b8,2016-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1727
STABSe2a67809abc8dd9b,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2386
STABS2d676f2d3256e651,2017-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1157
STABS309ae66dbdcacb63,2018-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,513
STABS83498ff6cadd39e2,2015-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1345
STABS60cd1afa2b9613b8,2017-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1683
STABSac73f15055e7ddcf,2019-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1288
STABSd2e6b6d7df9ec600,2017-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2135
STABS5270ba372bae70f6,2016-02-29,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2296
STABSfe289d6bbcc152fd,2018-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2184
STABS5270ba372bae70f6,2018-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2409
STABS60cd1afa2b9613b8,2015-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1730
STABSac73f15055e7ddcf,2015-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1290
STABS1b8740d3c791509b,2017-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1589
STABS2f6eaaca83d16a08,2016-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2409
STABS5a58effc62f500fe,2015-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1365
STABS309ae66dbdcacb63,2018-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,439
STABSd2e6b6d7df9ec600,2017-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2158
STABS2d676f2d3256e651,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1223
STABS5a9431094d10ff1c,2017-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1148
STABS0097e20278529ae2,2016-02-29,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2149
STABS0097e20278529ae2,2017-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2150
STABS1b8740d3c791509b,2016-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1397
STABSd2e6b6d7df9ec600,2015-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2126
STABS84d74a6d9a070580,2016-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1454
STABS309ae66dbdcacb63,2016-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,450
STABSfe289d6bbcc152fd,2016-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2081
STABSac73f15055e7ddcf,2016-02-29,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1253
STABS52155d858d364bcc,2018-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1472
STABS0097e20278529ae2,2015-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2148
STABS3605f3081e276271,2016-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3288
STABS2d676f2d3256e651,2015-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1135
STABS0097e20278529ae2,2018-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2213
STABS2f6eaaca83d16a08,2018-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2396
STABS0777bcd710a28622,2017-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2082
STABS11a8a70014ef1fc2,2016-02-29,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2512
STABS58815edff1af193b,2017-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2500
STABS60cd1afa2b9613b8,2016-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1730
STABS2d676f2d3256e651,2016-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1176
STABS2d676f2d3256e651,2016-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1161
STABSd2e6b6d7df9ec600,2015-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2140
STABSe2a67809abc8dd9b,2017-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2381
STABS11a8a70014ef1fc2,2017-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2488
STABS84d74a6d9a070580,2016-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1444
STABSe2a67809abc8dd9b,2018-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2398
STABS84d74a6d9a070580,2015-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1401
STABS11a8a70014ef1fc2,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2572
STABSfe289d6bbcc152fd,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2167
STABS52155d858d364bcc,2016-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1435
STABS5a9431094d10ff1c,2018-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1124
STABSd2e6b6d7df9ec600,2018-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2170
STABS3605f3081e276271,2015-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3127
STABS83498ff6cadd39e2,2016-02-29,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1313
STABSac73f15055e7ddcf,2017-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1273
STABS5a58effc62f500fe,2016-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1403
STABS8c1b7522ca537c18,2016-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2249
STABS1b8740d3c791509b,2015-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1544
STABS52155d858d364bcc,2016-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1376
STABS0097e20278529ae2,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2194
STABS60cd1afa2b9613b8,2018-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1810
STABS58815edff1af193b,2017-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3449
STABS83498ff6cadd39e2,2016-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1308
STABS2f6eaaca83d16a08,2019-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2365
STABS5ef4b308fbfaaee3,2017-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1132
STABS2d676f2d3256e651,2016-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1189
STABS5ff8b46e328097f9,2017-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1221
STABS5270ba372bae70f6,2017-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2365
STABS0097e20278529ae2,2017-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2177
STABS11a8a70014ef1fc2,2017-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2503
STABS83498ff6cadd39e2,2015-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1344
STABS8c1b7522ca537c18,2017-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2275
STABS3605f3081e276271,2016-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3153
STABS2d676f2d3256e651,2016-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1172
STABSfe289d6bbcc152fd,2018-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2166
STABS83498ff6cadd39e2,2018-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1404
STABS60cd1afa2b9613b8,2017-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1666
STABS5a58effc62f500fe,2017-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1554
STABS2d676f2d3256e651,2016-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1159
STABS2f6eaaca83d16a08,2016-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2404
STABS1b8740d3c791509b,2017-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1584
STABSa649426589d91905,2018-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2403
STABS11a8a70014ef1fc2,2017-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2536
STABS83498ff6cadd39e2,2016-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1336
STABS5ef4b308fbfaaee3,2018-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1102
STABS5a58effc62f500fe,2017-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1373
STABS11a8a70014ef1fc2,2018-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2576
STABS11a8a70014ef1fc2,2015-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2492
STABS0097e20278529ae2,2017-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2208
STABS5ff8b46e328097f9,2017-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1162
STABS5270ba372bae70f6,2015-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2301
STABS0777bcd710a28622,2016-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2090
STABS8c1b7522ca537c18,2015-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2228
STABSe2a67809abc8dd9b,2017-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2381
STABS58815edff1af193b,2016-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3250
STABS309ae66dbdcacb63,2017-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,457
STABS83498ff6cadd39e2,2017-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1347
STABS80d9c996e70bbc74,2016-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2313
STABSd2e6b6d7df9ec600,2015-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2135
STABS2d676f2d3256e651,2018-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1214
STABS84d74a6d9a070580,2017-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1417
STABS2d676f2d3256e651,2018-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1259
STABS83498ff6cadd39e2,2017-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1343
STABSe2a67809abc8dd9b,2017-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2375
STABS60cd1afa2b9613b8,2016-02-29,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1749
STABSfe289d6bbcc152fd,2016-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2026
STABSfe289d6bbcc152fd,2015-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2035
STABS58815edff1af193b,2018-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3563
STABS84d74a6d9a070580,2018-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1500
STABS52155d858d364bcc,2018-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1411
STABS886e7ce5e4d629cb,2018-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2379
STABS80d9c996e70bbc74,2017-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2297
STABSfe289d6bbcc152fd,2017-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2171
STABS886e7ce5e4d629cb,2015-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2366
STABS80d9c996e70bbc74,2017-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2312
STABS886e7ce5e4d629cb,2017-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2378
STABS26e8ff8ab54ea4cc,2017-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1880
STABS3605f3081e276271,2015-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3248
STABS1b8740d3c791509b,2016-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1607
STABS5a9431094d10ff1c,2017-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1069
STABS5a9431094d10ff1c,2018-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1097
STABS5a9431094d10ff1c,2016-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,931
STABSe2a67809abc8dd9b,2018-12-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2358
STABS11a8a70014ef1fc2,2017-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2483
STABSfe289d6bbcc152fd,2017-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2159
STABS83498ff6cadd39e2,2015-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1351
STABS80d9c996e70bbc74,2018-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2309
STABS5ff8b46e328097f9,2018-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1222
STABS1b8740d3c791509b,2018-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1590
STABS8c1b7522ca537c18,2016-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2262
STABSe2a67809abc8dd9b,2018-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2363
STABS83498ff6cadd39e2,2016-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1322
STABS3605f3081e276271,2018-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2588
STABS58815edff1af193b,2016-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,3270
STABS2f6eaaca83d16a08,2018-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2395
STABS2f6eaaca83d16a08,2018-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2376
STABS5a58effc62f500fe,2015-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1356
STABSac73f15055e7ddcf,2015-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1290
STABS2f6eaaca83d16a08,2017-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2326
STABS8c1b7522ca537c18,2016-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2244
STABS83498ff6cadd39e2,2016-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1338
STABS5a9431094d10ff1c,2016-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,923
STABS2d676f2d3256e651,2017-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1215
STABS60cd1afa2b9613b8,2018-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1843
STABS0777bcd710a28622,2016-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2062
STABS26e8ff8ab54ea4cc,2015-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1722
STABS5ff8b46e328097f9,2017-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1183
STABS2d676f2d3256e651,2017-11-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1229
STABS5ff8b46e328097f9,2018-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1238
STABS84d74a6d9a070580,2018-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1460
STABS5ff8b46e328097f9,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1226
STABS2f6eaaca83d16a08,2015-09-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2372
STABSac73f15055e7ddcf,2018-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1277
STABS5ff8b46e328097f9,2016-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1197
STABS80d9c996e70bbc74,2018-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2321
STABSe2a67809abc8dd9b,2017-08-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2404
STABS11a8a70014ef1fc2,2017-07-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2495
STABS5ff8b46e328097f9,2016-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1203
STABS60cd1afa2b9613b8,2017-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1707
STABS5270ba372bae70f6,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2391
STABS5ff8b46e328097f9,2018-01-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1216
STABS2f6eaaca83d16a08,2016-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2393
STABS0097e20278529ae2,2015-10-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2156
STABS0777bcd710a28622,2016-06-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2055
STABS52155d858d364bcc,2018-04-30,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,1493
STABS0097e20278529ae2,2017-03-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2158
STABS0777bcd710a28622,2018-05-31,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2083
STABSd2e6b6d7df9ec600,2017-02-28,https://data.pa.gov/Public-Safety/State-Correction-Population-June-2015-Current-Mont/a8qx-qnix,2109
