name,city,state,website
MARGARET MEAD JHS,ELK GROVE VILLAGE,IL,https://mead.sd54.org/
MADERO MIDDLE SCHOOL,CHICAGO,IL,https://madero.cps.edu/
GREENE N ELEM SCHOOL,CHICAGO,IL,https://ngreeneschool.com/
DORE ELEM SCHOOL,CHICAGO,IL,https://www.dorebulldogschicago.org/
WM HAMMERSCHMIDT ELEM SCHOOL,LOMBARD,IL,https://wh.sd44.org/
CHURCHVILLE MIDDLE SCHOOL,ELMHURST,IL,https://churchville.elmhurst205.org/
BRYAN MIDDLE SCHOOL,ELMHURST,IL,https://bryan.elmhurst205.org/
EASTVIEW ELEM SCHOOL,ALGONQUIN,IL,https://www.d300.org/ees
CENTRALIA PRE-KINDERGARTEN CTR,CENTRALIA,IL,https://lifetouch.com/picture-day/IL/Centralia/Centralia-Pre-Kindergarten-Center-111606
WEST SIDE MIDDLE SCHOOL,ELKHART,IN,http://www.barrow.k12.ga.us/wms/
WHEATFIELD ELEMENTARY SCHOOL,WHEATFIELD,IN,https://www.kv.k12.in.us/4/home
ELSIE WADSWORTH ELEMENTARY SCHOOL,GRIFFITH,IN,https://in01000714.schoolwires.net/wadsworth
COLD HILL ELEMENTARY SCHOOL,LONDON,KY,https://www.laurel.kyschools.us/7/Home
CHAVIES ELEMENTARY SCHOOL,CHAVIES,KY,https://www.perry.kyschools.us/4/home
F. K. WHITE MIDDLE SCHOOL,LAKE CHARLES,LA,https://www.cpsb.org/white
LIVAUDAIS MIDDLE SCHOOL,TERRYTOWN,LA,https://www.jpschools.org/livaudais
PHILIP W SUGG MIDDLE SCHOOL,LISBON FALLS,ME,http://lisbonms.ss16.sharpschool.com/
ARTHUR R. GOULD SCH--LCYDC,SOUTH PORTLAND,ME,https://www.maine.gov/corrections/sites/maine.gov.corrections/files/inline-files/AR%20Gould%20Website%202020-Final%20Draft%208.13.20%20sj.pdf
BELGRADE-BROOTEN-ELROSA ELEMENTARY,BROOTEN,MN,https://www.bbejaguars.org/
WCOC - DAY TREATMENT,WASECA,MN,https://www.areavibes.com/waseca-mn/schools/wcoc+-+day+treatment-274188003459/
WHEATLAND ELEM.,WHEATLAND,MO,https://hickorycomo.com/?q=node/1
PINE HILLS YOUTH CORR FACIL EL,MILES CITY,MT,https://cor.mt.gov/Facilities/SecureFacilities
YUTAN HIGH SCHOOL,YUTAN,NE,https://www.yutanpublicschools.com/
LINDBERGH ELEMENTARY SCHOOL,COLUMBUS,OH,https://www.ccsoh.us/lindberghes
FAIRFIELD ELEMENTARY SCHOOL,MAUMEE,OH,https://www.pickerington.k12.oh.us/fairfield-elementary/
HOWARD EL SCH,HOWARD,PA,https://www.beasd.org/o/howard-elementary
FOSTER PARK ELEMENTARY,UNION,SC,http://unionfes.ss8.sharpschool.com/
RED BANK ELEMENTARY,CHATTANOOGA,TN,https://rbe.hcde.org/
SOUTH ELEMENTARY,PINSON,TN,https://www.jmcss.org/south
LIBBY CENTER,SPOKANE,WA,https://www.spokaneschools.org/libby
BLUE RIDGE MIDDLE SCHOOL,LAKESIDE,AZ,https://www.brusd.org/Domain/9
SWIMMING RIVER SCHOOL,TINTON FALLS,NJ,https://www.tfschools.org/Domain/219
DAKOTA JR SR HIGH SCHOOL,DAKOTA,IL,https://www.dakota201.org/
BOISTFORT ELEM,CURTIS,WA,https://boistfortbraves.com/
BUFORD MIDDLE,LANCASTER,SC,https://www.bufordms.org/
STUART ACADEMY,LOUISVILLE,KY,https://www.jefferson.kyschools.us/schools/profiles/stuart
OAK HILL HIGH,OAK HILL,WV,https://www.boe.faye.k12.wv.us/4/home
EAGLE VALLEY ELEMENTARY,CLARISSA,MN,http://www.evps.k12.mn.us/
CLARENDON NO 4,SECAUCUS,NJ,https://clarendon.sboe.org/
NORTHWESTERN REG ED PGM,WINCHESTER,VA,https://www.frederickcountyschoolsva.net/nrep
CENTERBURG HIGH SCHOOL,CENTERBURG,OH,https://www.centerburgschools.org/
BELLE HAVEN PREK-6 SCHOOL,DAYTON,OH,https://www.dps.k12.oh.us/schools/belle-haven-elementary/
SANGSTER ELEMENTARY,SPRINGFIELD,VA,https://sangsteres.fcps.edu/
DENNISON ELEMENTARY SCHOOL,LAKEWOOD,CO,https://dennison.jeffcopublicschools.org/
CALVERT COUNTRY SCHOOL,PRINCE FREDERICK,MD,https://www.calvertnet.k12.md.us/
SU ANTONIO ACARRON CORREA,CABO ROJO,PR,https://en.infopaginas.com/b/cabo-rojo/escuela-s-u-antonio-a-carron-correa
LOOMIS ELEMENTARY,LOOMIS,CA,https://www.loomis-usd.k12.ca.us/
R B CHAMBERLIN MIDDLE SCHOOL,TWINSBURG,OH,https://www.twinsburg.k12.oh.us/rbc_home.aspx
JUNIATA ELEMENTARY SCHOOL,JUNIATA,NE,https://juniata.aasdcat.com/
BELLEVIEW ELEMENTARY,ROCK HILL,SC,https://www.rock-hill.k12.sc.us/Page/4308
JEFFERSON MIDDLE SCHOOL,COLUMBIA,MO,https://www.jeffcityschools.org/jefferson-middle-school/home
LEDGEVIEW ELEMENTARY SCHOOL,MACEDONIA,OH,https://www.nordoniaschools.org/ledgeviewelementary_home.aspx
PRINCETON HIGH SCHOOL,CINCINNATI,OH,https://www.princetonschools.net/Domain/8
AUBURN MIDDLE SCHOOL,AUBURN,NE,https://www.auburnpublicschools.org/
SOUTH SPENCER MIDDLE SCHOOL,ROCKPORT,IN,https://www.sspencer.k12.in.us/ms-home
OAK FLAT EL SCH,NEWVILLE,PA,https://www.bigspringsd.org/oakflat
TIBBALS EL,WYLIE,TX,https://www.wylieisd.net/tibbals
LEBANON ELEMENTARY,LEBANON,VA,http://les.russell.k12.va.us/
PLAMONDON ELEM SCHOOL,CHICAGO,IL,http://plamondon.cps.edu/
INDIAN LAKES ELEMENTARY,VIRGINIA BEACH,VA,https://indianlakeses.vbschools.com/
SOUTHERN HEIGHTS ELEMENTARY,SEATTLE,WA,https://southernheights.highlineschools.org/
ROOSEVELT SCHOOL,MANVILLE,NJ,http://www.rps1.org/
RIVERSIDE EL SCH,READING,PA,https://www.riverside.k12.pa.us/apps/pages/index.jsp?uREC_ID=905507&type=d
PORT ROYAL ELEMENTARY,PORT ROYAL,SC,https://pres.beaufortschools.net/
WARREN G HARDING ELEMENTARY SCHOOL,HAMMOND,IN,https://www.hammond.k12.in.us/schools/harding-elementary-school/index
HATTIE C. WARNER ELEMENTARY SCHOOL,NICHOLASVILLE,KY,https://www.jessamine.kyschools.us/8/home
SHERMAN ELEMENTARY SCHOOL,ROSELLE PARK,NJ,https://sh.rpsd.org/
CHEROKEE ELEMENTARY SCHOOL,LIBERTY TWP,OH,http://cherokee.lakotaonline.com/contact_us/staff_directory
AMERICAN FALLS ACADEMY,AMERICAN FALLS,ID,https://www.sd381.k12.id.us/o/afa
BELINGTON ELEMENTARY,BELINGTON,WV,https://wvde.state.wv.us/ed_directory/index.html?county_id=2&school_id=201
PRAIRIE CENTRAL ELEM SCHOOL,FAIRBURY,IL,https://www.prairiecentral.org/
MAGNOLIA MIDDLE SCHOOL,MERIDIAN,MS,https://www.mpsdk12.net/domain/98
COLLEYVILLE MIDDLE,COLLEYVILLE,TX,http://cms.gcisd.net/
HEREFORD EL SCH,HEREFORD,PA,https://www.upsd.org/hereford-elementary-school
MCKISSICK ELEMENTARY,EASLEY,SC,https://mast.pickens.k12.sc.us/
ANTONIO S PAOLI (MUSICA),CAGUAS,PR,https://www.spellingcity.com/antonio-s-paoli-musica-caguas-pr.html
LINCOLN JR HIGH SCHOOL,SKOKIE,IL,http://ljhs.lincoln27.org/
BURNT BRIDGE CREEK ELEMENTARY SCH,VANCOUVER,WA,https://www.evergreenps.org/Schools/Elementary-Schools-A-H/Burnt-Bridge-Creek/acat/2/date/2-1-2018
CYPRESS COVE ELEMENTARY SCHOOL,SLIDELL,LA,https://www.cpsb.org/cypresscove
BRUCE ELEMENTARY SCHOOL,BRUCE,MS,http://www.calhoun.k12.ms.us/?DivisionID=23874&DepartmentID=28957
STRINGER ATTENDANCE CENTER,STRINGER,MS,https://sac-wjsd-mississippi.schoolloop.com/
BORDENTOWN REGIONAL HIGH SCHOOL,BORDENTOWN,NJ,https://brhs.bordentown.k12.nj.us/
PS 141,BROOKLYN,NY,https://www.schools.nyc.gov/schools/K141
LEE R FOSTER ELEM SCHOOL,OAK FOREST,IL,https://foster.d142.org/
KING & QUEEN ELEMENTARY,MATTAPONI,VA,https://www.kqps.net/
ANA VALLDEJULY (JAUCA),SANTA ISABEL,PR,https://publicschoolsk12.com/elementary-schools/pr/santa-isabel-municipio/720003001013.html
WATERTOWN MAYER HIGH,WATERTOWN,MN,https://www.wm.k12.mn.us/
LEXINGTON DAY TREATMENT,LEXINGTON,KY,https://www.fcps.net/cms/lib/KY01807169/Centricity/Domain/3433/Lexington%20Day%20Treatment/Grevious_handbook.pdf
FULTON COUNTY HIGH SCHOOL,HICKMAN,KY,https://www.fulton.kyschools.us/
HANOVER SHS,HANOVER,PA,https://www.hpsd.k12.pa.us/buildings/high/
GARY ELEMENTARY SCHOOL,WEST CHICAGO,IL,https://www.wego33.org/Gary
CAMBRIDGE INTERMEDIATE SCHOOL,CAMBRIDGE,MN,https://www.c-ischools.org/cis
WHITTIER ELEMENTARY SCHOOL,WESTERVILLE,OH,https://www.westerville.k12.oh.us/23/Home
WEST MORRIS CENTRAL HIGH SCHOOL,CHESTER,NJ,http://www.wmchs.org/
DENNIS G. EARL ELEMENTARY,TURLOCK,CA,https://www.turlock.k12.ca.us/earl
CONSTABLE ELEMENTARY SCHOOL,KENDALL PARK,NJ,https://co.sbschools.org/
PUGET SOUND SKILLS CENTER,SEATTLE,WA,https://pssc.highlineschools.org/
FEDERICO DEGETAU (SU PALO HINCADO),BARRANQUITAS,PR,https://dataexplorer.agile-ed.com/Lookup/PR/702234-Federico-Degetau-Su-Palo-Hincado
LAKE HIAWATHA ELEMENTARY SCHOOL,LAKE HIAWATHA,NJ,https://lhs.pthsd.k12.nj.us/
STEUBENVILLE HIGH SCHOOL,STEUBENVILLE,OH,https://www.rollred.org/steubenvillehighschool_home.aspx
CAREY ELEMENTARY SCHOOL,CAREY,OH,https://www.careyschools.org/
CHESTON EL SCH,EASTON,PA,https://cheston.eastonsd.org/
EAST SIDE ELEMENTARY,CHATTANOOGA,TN,https://ese.hcde.org/
MARQUETTE ELEM SCHOOL,CHICAGO,IL,https://www.marquettemustangs.org/
PARKWAY ELEMENTARY SCHOOL,ALLIANCE,OH,http://www.parkwayschools.org/
ADELAIDE ELEMENTARY SCHOOL,FEDERAL WAY,WA,https://www.fwps.org/adelaide
CARRIER MILLS-STONEFORT H S,CARRIER MILLS,IL,https://www.cmsfcats.org/
HEGINS-HUBLEY EL SCH,VALLEY VIEW,PA,https://www.tri-valley.k12.pa.us/
GLEN FOREST ELEMENTARY,FALLS CHURCH,VA,https://glenforestes.fcps.edu/
BULLITT EAST HIGH SCHOOL,MOUNT WASHINGTON,KY,https://www.bullittschools.org/2/Home
JAMES MADISON PRIMARY SCHOOL,EDISON,NJ,https://jmp.edison.k12.nj.us/
NEWBURY PARK HIGH,NEWBURY PARK,CA,https://dev.nphs.org/
CUMBERLAND HIGH SCHOOL,CUMBERLAND,RI,https://cumberlandschools.org/high-school/
PFLUGERVILLE H S,PFLUGERVILLE,TX,https://www.pfisd.net/domain/9
WHITESVILLE ELEMENTARY SCHOOL,WHITESVILLE,KY,https://www.daviesskyschools.org/20/Home
FULLBRIGHT AVENUE ELEMENTARY,CANOGA PARK,CA,https://www.fullbrightelementary.org/
RAMON MARIA TORRES,SAN SEBASTIAN,PR,https://opengovbase.com/school/ramon-maria-torres/101278
SOUTHSIDE VA TRAINING CTR,PETERSBURG,VA,https://www.dlcv.org/southside-virginia-training-center-closes
JOHNSON CROSSING ACADEMIC CENTER (5-6),FREMONT,NE,https://fremonttigers.org/johnson-crossing/
BRADLEYVILLE HIGH,BRADLEYVILLE,MO,http://www.bradleyviller1.com/
CASCADE HIGH SCHOOL,CASCADE,MT,https://www.cascade.k12.mt.us/
MARIO C & JOANNE MONACO MIDDLE SCHOOL,LAS VEGAS,NV,https://www.ccsd.net/schools/contact-information/0276
SOUTH AMBOY ELEMENTARY,SOUTH AMBOY,NJ,http://www.sapublicschools.com/
ESPERANZA HIGH,ANAHEIM,CA,https://www.esperanzahs.net/
WINTHROP MIDDLE SCHOOL,WINTHROP,ME,https://www.winthropschools.org/
ASD PROGRAM,SAINT PETER,MN,https://www.smsu.edu/graduatestudies/msspecialeducation/autism-spectrum-disorder-certificate.html
ELLSWORTH HILL ELEMENTARY SCHOOL,HUDSON,OH,https://www.hudson.k12.oh.us/Domain/9
WASHINGTON (GEORGE) HIGH,SAN FRANCISCO,CA,https://www.sfusd.edu/school/george-washington-high-school
PYMATUNING VALLEY HIGH SCHOOL,ANDOVER,OH,https://www.pvschools.org/
WASHINGTON DISTRICT ELEMENTARY,BUCKHANNON,WV,https://wdes.upshurschools.com/
OXFORD HILLS COMPREHENSIVE H S,PARIS,ME,http://www.msad17.org/Oxford-Hills-School-District/Schools/Oxford-Hills-Comprehensive-High-School/message-principal-and
RICHMOND STREET ELEMENTARY,EL SEGUNDO,CA,https://www.richmondstreet.org/
KINGMAN HIGH,KINGMAN,KS,https://www.knusd331.com/
HOPKINSVILLE HIGH SCHOOL,HOPKINSVILLE,KY,http://hopkinsvillehigh.christian.kyschools.us/
HERITAGE ELEMENTARY SCHOOL,PICKERINGTON,OH,https://www.medinabees.org/heritage
KEAAU HIGH SCHOOL,KEAAU,HI,https://www.keaauhs.com/
NORTHWESTERN MIDDLE SCHOOL,ZACHARY,LA,https://northwesternmiddle.org/
HOLMES STEM ACADEMY,FLINT,MI,https://holmeselem.flintschools.org/
EAST FLORA ELEMENTARY,FLORA,MS,https://www.madison-schools.com/domain/246
LOWER ALLOWAYS CREEK ELEMENTARY SCHOOL,SALEM,NJ,https://www.lacschool.org/
TOLEDO MIDDLE SCHOOL,TOLEDO,WA,http://toledoschools.us/toledo-middle-school.html
GODLEY STATION SCHOOL,POOLER,GA,https://spwww.sccpss.com/schools/gss/Pages/default.aspx
JOHN GATES ELEM SCHOOL,AURORA,IL,https://gates.d131.org/
CENTRAL JUNIOR HIGH,KEWANEE,IL,https://www.epd86.org/index.php/cjhs-home
WILSON ELEMENTARY SCHOOL,CINCINNATI,OH,https://www.foresthills.edu/wilson/
SCHLEY COUNTY ELEMENTARY SCHOOL,ELLAVILLE,GA,https://sce.schleyk12.org/
CANTON HIGH SCHOOL,CANTON,IL,https://www.cantonusd.org/
ASTORIA JUNIOR HIGH SCHOOL,ASTORIA,IL,https://acusd1.org/
MASON ELEMENTARY SCHOOL,CANTON,OH,http://wr.masonohioschools.com/
NORTH OLDHAM MIDDLE SCHOOL,GOSHEN,KY,https://www.oldham.kyschools.us/12/home
ISLAND HEIGHTS ELEMENTARY SCHOOL,ISLAND HEIGHTS,NJ,http://www.islandheights.k12.nj.us/
FRANKLIN MONROE HIGH SCHOOL,ARCANUM,OH,https://www.franklin-monroe.k12.oh.us/
CEDAR VALE HIGH,CEDAR VALE,KS,http://cvs285.net/
HAMMOND WESTSIDE MONTESSORI,HAMMOND,LA,https://hwms.tangischools.org/
WILLIAM CULLEN BRYANT SCHOOL,TEANECK,NJ,https://www.teaneckschools.org/bryantelementaryschool_home.aspx
VALLEYVIEW MIDDLE SCHOOL,DENVILLE,NJ,http://www.vv.denville.org/
STONEGATE ELEMENTARY,ZIONSVILLE,IN,https://stonegate.iusd.org/
MARGARET LEARY SCHOOL,BUTTE,MT,https://www.bsd1.org/schools/margaret-leary-elementary/people
BRADFORD ELEMENTARY SCHOOL,UPPER MONTCLAIR,NJ,https://bradford.montclair.k12.nj.us/
HUGO A. OWENS MIDDLE,CHESAPEAKE,VA,https://cpschools.com/homs/
BEAR CREEK HIGH,STOCKTON,CA,https://bearcreek.lodiusd.net/
ISLESBORO CENTRAL SCHOOL,ISLESBORO,ME,http://ics.islesboro.k12.me.us/
PEPPERHILL ELEMENTARY,NORTH CHARLESTON,SC,https://www.ccsdschools.com/Domain/76
CARDINAL MIDDLE SCHOOL,MIDDLEFIELD,OH,https://cardinalschools.org/cms/
EVERGREEN HEIGHTS ELEMENTARY,AUBURN,WA,https://www.auburn.wednet.edu/evergreenheights
HUDSON HIGH SCHOOL,HUDSON,OH,https://www.hudson.k12.oh.us/hhs
COVINGTON MIDDLE SCHOOL,COVINGTON,IN,http://www.covingtoncolts.org/
PS 226 ALFRED DE B MASON,BROOKLYN,NY,https://www.schools.nyc.gov/schools/K226
BELLEVUE WEST SR HIGH SCHOOL,BELLEVUE,NE,https://www.bellevuepublicschools.org/
CHARLES STREET SCHOOL,PALMYRA,NJ,https://www.palmyraschools.com/o/css
ATHENS HIGH SCHOOL,THE PLAINS,OH,https://www.athenscsd.org/1/Home
CARDINAL VALLEY ELEMENTARY SCHOOL,LEXINGTON,KY,https://www.fcps.net/CardinalValley
ACADEMY OF LAW & PUBLIC SAFETY,LONG BRANCH,NJ,https://www.mcvsd.org/programs/academy-of-law-public-safety/
MARION HIGH,MARION,SC,https://www.marion.k12.sc.us/Domain/10
CELE MIDDLE,PFLUGERVILLE,TX,https://www.pfisd.net/cele
WAUCONDA CUSD 118 ALOP,WAUCONDA,IL,https://www.d118.org/
FLEX PROGRAM,PLANO,IL,https://www.areavibes.com/plano-il/schools/flex+program-170018406225/
FORT STEVENS ELEMENTARY,YELM,WA,https://www.ycs.wednet.edu/domain/60
KIPP STRIVE PRIMARY,ATLANTA,GA,https://kippmetroatlanta.org/our-schools/primary-schools/kipp-strive-primary/
EDWARD T. HAMILTON,VOORHEES,NJ,https://www.voorhees.k12.nj.us/hamilton
LYLES-CROUCH ELEMENTARY,ALEXANDRIA,VA,https://www.acps.k12.va.us/crouch/
CEDAR RIDGE INTERMEDIATE,BRANSON,MO,https://branson.k12.mo.us/schools/cedar_ridge_intermediate
LAKE CUMBERLAND AREA TECHNOLOGY CENTER,RUSSELL SPRINGS,KY,https://www.russell.k12.ky.us/7/home
PEARSON EL,MISSION,TX,https://pearson.mcisd.net/
EXCEL ACADEMY,HOUSTON,TX,https://schools.texastribune.org/districts/excel-academy/
ADAMSVILLE PRIMARY SCHOOL,ATLANTA,GA,https://publicschoolsk12.com/elementary-schools/ga/fulton-county/130012000129.html
LAKE BLUFF MIDDLE SCHOOL,LAKE BLUFF,IL,https://www.lb65.org/lake-bluff-middle-school/
MEADOWDALE MIDDLE SCHOOL,LYNNWOOD,WA,https://mms.edmonds.wednet.edu/
EVIT - CHANDLER HIGH SCHOOL,CHANDLER,AZ,https://www.cusd80.com/domain/7688
E. ROY BIXBY,BOGOTA,NJ,https://www.bogotaboe.com/Bixby
NORTHMONT ELEMENTARY,LA MESA,CA,https://www.lmsvschools.org/northmont/
KEY (FRANCIS SCOTT) ELEMENTARY,SAN FRANCISCO,CA,https://www.sfusd.edu/school/francis-scott-key-elementary-school
COLONIAL HEIGHTS,STOCKTON,CA,https://www.colonialheightsva.gov/
BOOKER T WASHINGTON HIGH,NORFOLK,VA,https://www.npsk12.com/btw
AGAPITO ROSARIO ROSARIO,VEGA BAJA,PR,https://www.schools-info.com/vega-baja-pr/agapito-rosario-rosario/
VINCI PARK ELEMENTARY,SAN JOSE,CA,https://vinci.berryessa.k12.ca.us/
MCLAREN (JOHN) CHILDREN CENTERS,SAN FRANCISCO,CA,https://www.sfusd.edu/school/john-mclaren-early-education-school
VILLAGE EAST COMMUNITY ELEMENTARY SCHOOL,AURORA,CO,https://www.cherrycreekschools.org/villageeast
BRISTOL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,https://www.d11.org/Domain/41
GREEN MOUNTAIN ELEMENTARY SCHOOL,LAKEWOOD,CO,https://greenmountaines.jeffcopublicschools.org/
LAKEWOOD HIGH SCHOOL,LAKEWOOD,CO,https://lakewood.jeffcopublicschools.org/
WEST MIDDLE SCHOOL,GRAND JUNCTION,CO,https://west.d51schools.org/
ORCHARD MESA MIDDLE SCHOOL,GRAND JUNCTION,CO,https://omms.d51schools.org/
CLOUD SPRINGS ELEMENTARY SCHOOL,ROSSVILLE,GA,https://cse.catoosa.k12.ga.us/
HUBERT MIDDLE SCHOOL,SAVANNAH,GA,https://spwww.sccpss.com/schools/hubert/Pages/default.aspx
BROCKETT ELEMENTARY SCHOOL,TUCKER,GA,http://brockettes.dekalb.k12.ga.us/
EBENEZER ELEMENTARY SCHOOL,RINCON,GA,https://www.effinghamschools.com/Domain/526
EMANUEL COUNTY INSTITUTE,TWIN CITY,GA,https://www.emanuel.k12.ga.us/1/Home
TWIN CITY ELEMENTARY SCHOOL,TWIN CITY,GA,https://www.emanuel.k12.ga.us/5/home
ALPHARETTA HIGH SCHOOL,ALPHARETTA,GA,https://www.fultonschools.org/alpharettahs
HEAD ELEMENTARY SCHOOL,LILBURN,GA,https://www.gcpsk12.org/HeadES
MAQUOKETA MIDDLE SCHOOL,MAQUOKETA,IA,https://www.maquoketaschools.org/schools/middle-school/
MAGIC VALLEY HIGH SCHOOL,TWIN FALLS,ID,https://mv.tfsd.org/
WASHINGTON DUAL LANGUAGE ACADEMY,MAYWOOD,IL,https://washington.maywood89.org/
SOUTHEAST ELEM SCHOOL,EVERGREEN PARK,IL,https://southeastelementaryschool.d124.org/
GEORGETOWN ELEMENTARY SCHOOL,AURORA,IL,https://georgetown.ipsd.org/
NAPERVILLE CENTRAL HIGH SCHOOL,NAPERVILLE,IL,https://www.naperville203.org/nchs
BENJAMIN FRANKLIN ELEM SCHOOL,GLEN ELLYN,IL,https://www.d41.org/franklin
MIDWAY SCHOOL,MORO,IL,http://ecusd7.org/midway/
INDEPENDENCE ELEM SCHOOL,BOLINGBROOK,IL,https://www.vvsd.org/ind
GREEN VALLEY ELEMENTARY SCHOOL,NEW ALBANY,IN,https://greenvalley.nafcs.k12.in.us/
GEORGETOWN ELEMENTARY SCHOOL,GEORGETOWN,IN,https://muscogee.k12.ga.us/Schools/GRG
AUDUBON ELEMENTARY SCHOOL,OWENSBORO,KY,https://www.daviesskyschools.org/7/Home
KINGSTON ELEMENTARY SCHOOL,BEREA,KY,https://www.madison.kyschools.us/4/home
TOMPKINSVILLE ELEM,TOMPKINSVILLE,KY,https://www.monroe.kyschools.us/5/home
MORGANFIELD ELEMENTARY SCHOOL,MORGANFIELD,KY,https://www.union.kyschools.us/apps/pages/index.jsp?uREC_ID=488884&type=d&pREC_ID=1021350
JOHNSTON HOPKINS ELEMENTARY SCHOOL,NEW IBERIA,LA,https://jhe.iberiaschools.org/
J.B. MARTIN MIDDLE SCHOOL,PARADIS,LA,https://www.stcharles.k12.la.us/martin
GRAMERCY ELEMENTARY SCHOOL,GRAMERCY,LA,http://stjamesges.sharpschool.net/
PARKS PRIMARY SCHOOL,ST. MARTINVILLE,LA,https://pp.saintmartinschools.org/
CROWELL,HAVERHILL,MA,https://www.mass.gov/locations/shawme-crowell-state-forest
PIERCE,BROOKLINE,MA,https://pierceboston.com/
FLICKINGER ELEMENTARY SCHOOL,UTICA,MI,http://flickinger.uticak12.org/
FAYETTEVILLE EL SCH,FAYETTEVILLE,PA,https://www.casdonline.org/Fayetteville
ANTONIO GEIGEL PAREDES,ISABELA,PR,https://www.k12jobspot.com/School/102086
EAGLE PARK COMMUNITY SCHOOL,CROWN POINT,IN,https://www.nisec.org/domain/10
RUGGLES ELEM SCHOOL,CHICAGO,IL,https://www.ruggleselementary.org/
HORNET PARK ELEMENTARY SCHOOL,BEECH GROVE,IN,https://www.bgcs.k12.in.us/o/hornet-park-elementary
SCHUYLER-COLFAX MIDDLE SCHOOL,WAYNE,NJ,https://www.wayneschools.com/Domain/1112
GREENBRIAR MIDDLE SCHOOL,PARMA,OH,https://www.parmacityschools.org/greenbriar
ROYAL MANOR ELEMENTARY SCHOOL,GAHANNA,OH,https://www.gahannaschools.org/schools/Royal_Manor_Elementary/royal_manor_home.aspx
CHAPELFIELD ELEMENTARY SCHOOL,GAHANNA,OH,https://www.gahannaschools.org/schools/Chapelfield_Elementary/chapelfield_home.aspx
INDIAN HILL HIGH SCHOOL,CINCINNATI,OH,https://www.indianhillschools.org/hs.aspx
CHALKER HIGH SCHOOL,SOUTHINGTON,OH,https://www.southingtonlocal.org/
CRESTVIEW HIGH SCHOOL,CONVOY,OH,https://www.crestviewrebels.org/
AUTAUGA COUNTY TECHNOLOGY CENTER,PRATTVILLE,AL,https://www.autaugatech.com/
TUOLUMNE ELEMENTARY,MODESTO,CA,https://tuolumne.mcs4kids.com/
JEFFERSON ELEMENTARY,PAICINES,CA,https://www.jsd.k12.ca.us/
CAMPUS CANYON ELEMENTARY,MOORPARK,CA,https://ccs-moorpark-ca.schoolloop.com/
WESTERN REGION TREATMENT CENTR,ST JOSEPH,MO,https://wrdcc.mo.gov/
DISCOVERY HIGH,YREKA,CA,https://natomasunified.org/dhs/
FORT BELLEFONTAINE CAMPUS,ST LOUIS,MO,https://stlouiscountymo.gov/st-louis-county-departments/parks/places/fort-belle-fontaine/
MILLER CAREER ACADEMY,ST LOUIS,MO,https://www.slps.org/Domain/2185
RATTLESNAKE RIDGE ELEMENTARY,TUCSON,AZ,https://www.maranausd.org/rre
ROCKFORD ELEMENTARY ARTS MAGNET SCH,ROCKFORD,MN,https://www.rockford.k12.mn.us/Domain/226
WALTER V LONG ELEMENTARY SCHOOL,LAS VEGAS,NV,https://www.long-ccsd.net/
BORAH SENIOR HIGH SCHOOL,BOISE,ID,https://borah.boiseschools.org/
BIG SPRINGS ELEMENTARY,SIMI VALLEY,CA,https://bigspringsschool.org/
GLASGOW ELEM.,ST LOUIS,MO,https://www.glasgow.k12.mo.us/
LA VILLA J J A E P H S,LA VILLA,TX,"https://texas.hometownlocator.com/maps/distance-directions2.cfm?la%20villa%20j%20j%20a%20e%20p%20h%20s@26.29596,-97.92554"
CARLISLE COUNTY ELEMENTARY SCHOOL,BARDWELL,KY,https://www.carlisle.k12.ky.us/
HIGH TECHNOLOGY HIGH SCHOOL,LINCROFT,NJ,http://www.hths.mcvsd.org/
MONMOUTH COUNTY CAREER CENTER,FREEHOLD,NJ,https://www.mcvsd.org/programs/career-center/
THE NBISD LEARNING CENTER,NEW BRAUNFELS,TX,https://schools.texastribune.org/districts/new-braunfels-isd/the-nbisd-learning-center/
FAIRVIEW ELEM SCHOOL,HOFFMAN ESTATES,IL,https://fairview.sd54.org/
WATER VALLEY PPCD,WATER VALLEY,TX,https://www.wvisd.net/
EMMERTON ELEMENTARY,SAN BERNARDINO,CA,https://emmerton.sbcusd.com/
TODD COUNTY MIDDLE SCHOOL - 10,MISSION,SD,https://tcms.todd.kyschools.us/
BRANDON ELEMENTARY,GOLETA,CA,https://www2.goleta.k12.ca.us/brandon
BROWN ELEM.,FLORISSANT,MO,https://www.hazelwoodschools.org/brown
ASP - FLORENCE WEST/A.C.I.,FLORENCE,AZ,https://corrections.az.gov/location/104/florence
SPENCER COUNTY HIGH SCHOOL,TAYLORSVILLE,KY,https://www.spencer.kyschools.us/SCHS/home
BRENTWOOD EL,AUSTIN,TX,https://brentwood.austinschools.org/
SCHOOL #4,CLIFFSIDE PARK,NJ,http://www.linden.k12.nj.us/schools/school4/
YADKIN EARLY COLLEGE,YADKINVILLE,NC,https://yec.yadkin.k12.nc.us/
SALADO INT,SAN ANTONIO,TX,https://visitsaladotexas.com/7-unique-things-you-can-only-do-in-salado/
WILLIAM CRAWFORD INTERMEDIATE SCHOOLS,CRESTLINE,OH,http://www.colonel-crawford.k12.oh.us/index.php?option=com_content&view=article&id=23&Itemid=183
EDINA SENIOR HIGH,EDINA,MN,https://www.edinaschools.org/edinahighschool
GILBERT A. DATER HIGH SCHOOL,CINCINNATI,OH,https://daterhighschool.cps-k12.org/
