name,business_type,state_registered,street_registered,city_registered,zip5_registered,corp_id 
"HOLLYWOOD ARMS, L.L.C.",LLC,AL,11509 RIDGE MIST TERRACE,POTOMAC,20854,612178
"SIERRA HERITAGE, LLC",LLC,AL,1246 TULARCITOS DR,MILPITAS,95035,612181
"VM MASONRY, LLC",LLC,AL,,MEBANE,,612594
NEWPARK MATS & INTEGRATED SERVICES LLC,LLC,AL,9320 LAKESIDE BOULEVARD,THE WOODLANDS,77381,612595
R.B. TRANSPORT LLC,LLC,AL,634 KNOB HILL CIRCLE,DOTHAN,36301,612596
"RETAIL ASSOCIATES, LLC",LLC,AL,2325 ENDICOTT ST,ST PAUL,55114,612599
"HRAC, LLC",LLC,AL,9428 REISTERSTOWN RD,OWINGS MILLS,21117,612600
"PATTON-TULLY MARINE, LLC",LLC,AL,1242 SECOND ST,MEMPHIS,38104,612602
"D&R FINANCIAL GROUP, LLC",LLC,AL,7201 CAMELBACK RD,SCOTTSDALE,85253,612603
"WRB-1ST AVE. BIRMINGHAM, LLC",LLC,AL,411 THEODORE FREMD AVE,RYE,10580,612604
"MDM DESIGN GROUP, L.L.C.",LLC,AL,938 LAFAYETTE ST,NEW ORLEANS,70113,612607
"HCC MEDICAL INSURANCE SERVICES, LLC",LLC,AL,107 PENNSYLVANIA ST,INDIANAPOLIS,46204,612608
"BFW LIQUIDATION, LLC",LLC,AL,800 LAKESHORE PKWY,BIRMINGHAM,35211,612609
"PRIME TOWER, L.L.C.",LLC,AL,1350 LOUISVILLE AVE,TULSA,74115,613047
"AG NOVA ACQUISITION, LLC",LLC,AL,511 OLIVER RD,MONTGOMERY,36117,613049
"SUNRISE STUCCO CONTRACTOR, L.L.C.",LLC,AL,5115 OAK PLANTATION WALK,LILBURN,30047,613050
"NOVA GAMING, LLC",LLC,AL,511 OLIVER RD,MONTGOMERY,36117,613052
TROY-CHR CAMPUS CREST LLC,LLC,AL,1300 TUNNEL RD,ASHEVILLE,28805,613053
"D&H OF LAGRANGE, LLC",LLC,AL,127 OAKMONT DR,LAGRANGE,30240,613054
"JOHN-HAN PROPERTIES, LLC",LLC,AL,374 DAVIS RD,LAGRANGE,30240,613055
"EMERALD WATERS DEVELOPMENT, LLC",LLC,AL,75 ARNETT LANE,MIRAMAR BEACH,32550,613056
"AXIS INSURANCE SERVICES, LLC",LLC,AL,795 FRANKLIN AVE,FRANKLIN LAKES,07417,613057
"VILLAGE GREEN PROPERTIES, L.L.C.",LLC,AL,317 SMOAK BRIDGE CIRCLE,WARWICK,31796,613058
"GULF SHORE ASSEMBLIES, LLC",LLC,AL,249 A CLOVER RD,LINCOLN,35096,613059
"BONEFISH GRILL, LLC",LLC,AL,2202 WEST SHORE BLVD,TAMPA,33607,613380
"OUTBACK STEAKHOUSE OF FLORIDA, LLC",LLC,AL,2202 WEST SHORE BLVD,TAMPA,33607,613381
"OS REALTY, LLC",LLC,AL,2202 WEST SHORE BLVD,TAMPA,33607,613382
"CHESAPEAKE EXPLORATION, L.L.C.",LLC,AL,6100 WESTERN AVE,OKLAHOMA CTIY,73118,613383
"CRYSTAL CLEAR INVESTMENTS, LLC",LLC,AL,1921 LEMON HEIGHTS DR,TUSTIN,92705,613384
"GREATER DOWNTOWN REALTY, LLC",LLC,AL,518 GEORGIA AVE,CHATTANOOGA,37403,613386
"RED ROOF FRANCHISING, LLC",LLC,AL,4001 INTERNATIONAL PKWY,CARROLLTON,75007,613391
"FIREPLACE MANUFACTURING, LLC",LLC,AL,312 23RD STREET,BIRMINGHAM,35203,613393
"FIRE ROCK PRODUCTS, LLC",LLC,AL,312 23RD STREET,BIRMINGHAM,35203,613394
"AK EMPLOYER SERVICES, LLC",LLC,AL,6055 PRIMACY PKWY,MEMPHIS,38119,613396
"TRUSTWAY SERVICES, LLC",LLC,AL,5500 INTERSTATE PKWY,ATLANTA,30328,613397
"CARDINAL HEALTH 5, LLC",LLC,AL,7000 CARDINAL PLACE,DUBLIN,43017,613401
"TIMBER RIDGE MOSCA, LLC",LLC,AL,11 SPICY POND RD,HOWELL,07731,613702
"TIMBER RIDGE MARKOVICH, LLC",LLC,AL,1746 CONNECTICUT DR,REDWOOD CITY,94061,613703
"TIMBER RIDGE AUYOUNG, LLC",LLC,AL,821 SEAL POINTE DR,REDWOOD CITY,94065,613704
"TIMBER RIDGE BATLINER, LLC",LLC,AL,6500 MANSFIELD AVE,DENVER,80235,613705
"TIMBER RIDGE BEEKWILDER, LLC",LLC,AL,2687 TOWNSEND CT,SACRAMENTO,95864,613706
"TIMBER RIDGE GU, LLC",LLC,AL,2424 CALLAHAM WAY,MODESTA,95355,613714
"TIMBER RIDGE MARINO, LLC",LLC,AL,945 MOUTON CIRCLE,PALO ALTO,94303,613715
"TIMBER RIDGE NWH, LLC",LLC,AL,2089 FORT UNION BLVD,SALT LAKE CITY,84121,613716
"TIMBER RIDGE JACOBS, LLC",LLC,AL,50 EDGEWOOD RD,REDWOOD CITY,94062,613717
"TIMBER RIDGE KELLER, LLC",LLC,AL,2090 HILLFIELD RD,LAYTON,84041,613718
"JCAM HOLDINGS, LLC",LLC,AL,3874 GENTIAN BLVD,COLUMBUS,31908,613720
"EFANZ WI-FI SUPPORT SERVICES, LLC",LLC,AL,20507 NICHOLAS CIRCLE,ELKHORN,68022,613722
"GREMESCO OF FLORIDA, LLC",LLC,AL,301 YAMATO RD,BOCA RATON,33431,613723
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-6, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614215
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-7, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614216
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-8, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614217
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-9, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614218
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-10, LLC",LLC,AL,68 5TH AVE,NEW YORK,10019,614219
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-11, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614220
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-12, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614221
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-13, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614222
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-14, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614223
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-15, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614224
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-16, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614225
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-17, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614226
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-18, LLC",LLC,AL,680 FIFTH AVE,NEW YORK,10019,614227
"BR CUMMINGS RESEARCH PARK PORTFOLIO II, TIC-19, LLC",LLC,AL,680 5TH AVE,NEW YORK,10019,614228
"JTH ENGINEERING, LLC",LLC,AL,147 EISENHOWER RD,JONESBOROUGH,37659,614230
"HELMSMAN MANAGEMENT SERVICES, LLC",LLC,AL,175 BERKELEY ST,BOSTON,02117,614231
"MIDPOINT RESOLUTION GROUP, LLC",LLC,AL,701 SENECA ST,BUFFALO,14210,614232
"M2 PROPERTY, LLC",LLC,AL,6812 SHERWOOD DR,KNOXVILLE,37919,614235
"8 MILE CONSTRUCTION, LLC",LLC,AL,55 DOE RIDGE LN,JASPER,30143,614731
"TENNESSEE STONE CO., LLC",LLC,AL,1816 ALLIN ST,CHATTANOOGA,37406,614732
"VCI LOAN SERVICES, LLC",LLC,AL,1401 FRANKLIN BLVD,LIBERTYVILLE,60048,614735
"BFI WASTE SYSTEMS OF NORTH AMERICA, LLC",LLC,AL,18500 ALLIED WAY,PHOENIX,85054,614737
FIELDS DISCOUNT ROOFING & CONSTRUCTION L.L.C.,LLC,AL,4656 GULF BREEZE PKWY,GULF BREEZE,32563,614738
"AUBURNCO, L.L.C.",LLC,AL,605 KETTERING CT,MARLTON,08053,614741
"CEVA FREIGHT, LLC",LLC,AL,15350 VICKERY DR,HOUSTON,77032,614744
"EIP-GP, LLC",LLC,AL,,BIRMINGHAM,,614745
"LOUISIANA HOUSING OPPORTUNITY FUND 2008A, LLC",LLC,AL,105 TALLAPOOSA ST,MONTGOMERY,36104,615340
PEARL HALL LLC,LLC,AL,3149 VALLEY PARK PL,BIRMINGHAM,35243,615341
THE SERVICE SOURCE FRANCHISE LLC,LLC,AL,117 MAUMEE ST,ADRIAN,49221,615343
"NEC FINANCIAL SERVICES, LLC",LLC,AL,300 FRANK BURR BLVD,TEANECK,07666,615345
"NICK SABAN FOOTBALL CAMP, LLC",LLC,AL,1530 CROWN POINTE BLVD,TUSCALOOSA,35406-3212,615347
"HOME SERVICING, LLC",LLC,AL,,BATON ROUGE,,615348
VISION SECURITY LLC,LLC,AL,,OREM,,615349
"LMJ REAL ESTATE INVESTMENT, LLC",LLC,AL,1900 IROQUOIS AVE,LONG BEACH,90818,615351
"MIDWEST LEASING, LLC",LLC,AL,1111 MAIN STREET,KANSAS CITY,64105,616050
"AIR CAPITAL INSURANCE, LLC",LLC,AL,125 SECOND STREET,WICHITA,,616052
"EMSER TILE, LLC",LLC,AL,8431 SANTA MONICA BLVD,LOS ANGELES,90069,616053
"OAKS MEDPRO DEVELOPMENT, LLC",LLC,AL,120 PRESTON EXECUTIVE DR,CARY,27513,616054
"SOUTHERN PLACE HOMES, LLC",LLC,AL,1791 OG SKINNER DR,WEST POINT,31833,616056
"ROWLAND DEVELOPMENT GROUP, LLC",LLC,AL,422 MAGNOLIA VALE DR,CHATTANOOGA,37419,616057
"PURCHASE AREA RENTALS, LLC",LLC,AL,18955 3RD ST,CITRONELLE,36522,616058
"RARE TRANSPORTATION, LLC",LLC,AL,154 HIGHLAND VIEW DR,BIRMINGHAM,35242,616059
"INFINITY ROOFING, LLC",LLC,AL,,,,616060
"TENNESSEE DIRTWORKS, LLC",LLC,AL,1309 APPLING STREET,CHATTANOOGA,37406,616061
MAXIMUS MULTIMEDIA INTERNATIONAL LLC,LLC,AL,1520 ALTURFER DR,PEORIA,61615,616062
WIMBLEDON PROPERTIES LLC,LLC,AL,5000 CLAYTON ROAD,MARYVILLE,37804,616063
"MARBIN ELECTRICAL SERVICE, LLC",LLC,AL,1911 OSCAR BARTON RD,MONROE,30655,616065
"AXESS ULTRASOUND, LLC",LLC,AL,8148 WOODLAND DR,INDIANAPOLIS,46278,616485
"SECURITY FUNDING, LLC",LLC,AL,151 CRANDON BLVD,KEY BISCAYNE,33149,616486
"STATEBRIDGE COMPANY, LLC",LLC,AL,100 JACKSON ST,DENVER,80206,616487
PREMIER SYSTEMS LLC,LLC,AL,120 CAVALCADE CIR,FRANKLIN,37069,616490
"CSGA, LLC",LLC,AL,2200 FLETCHER AVE,FORT LEE,07024,616491
"HEC REAL ESTATE, LLC",LLC,AL,9275 PEYTON LANE,WILSONVILLE,97070,616493
"GADSDEN REGIONAL PHYSICIAN GROUP PRACTICE, LLC",LLC,AL,4000 MERIDIAN BLVD,FRANKLIN,37067,616494
"FT. MITCHELL PARTNERS, LLC",LLC,AL,1239 EAGLES LANDING PKWY,STOCKBRIDGE,30281,616495
"POWER PLANT, PETROLEUM AND MAINTENANCE GROUP, LLC",LLC,AL,186 RIVER RUN TRAIL,GADSDEN,35901,616496
"SEARS AUTHORIZED HOMETOWN STORES, LLC",LLC,AL,3333 BEVERLY ROAD,HOFFMAN ESTATES,60179,616497
"BRITTNEY FARMS, LLC",LLC,AL,12000 ZUNI ST,WESTMINSTER,80234,616498
"INCIDENT MANAGEMENT TRAINING CONSORTIUM, LLC",LLC,AL,,OAKHURST,,616499
"DECEM, LLC",LLC,AL,115 DEER ST,BREWTON,36426,616500
"EAGLE CONSTRUCTION AND ENVIRONMENTAL SERVICES, LLC",LLC,AL,,FORT WORTH,,616502
"4820 UNIVERSITY SQUARE, LLC",LLC,AL,30 BROAD STREET,NEW YORK,10004,616503
"CELEBRATE ALABAMA TOWN HALL, LLC",LLC,AL,1001 TELECOM DRIVE,BOCA RATON,33431,616504
"REG MARKETING & LOGISTICS GROUP, LLC",LLC,AL,416 BELL AVE,AMES,50010-0888,616801
"NEXT GENERATION INSURANCE GROUP, LLC",LLC,AL,25 SHERWOOD LANE,BRIDGEWATER,02324,616802
"A NEEDLES CONSTRUCTION, LLC",LLC,AL,,PACE,,616804
"WOLFDEN FARM, LLC",LLC,AL,139 TALL PINE RD,HARTSELLE,35640,616805
"THE LOGS MANAGEMENT GROUP, L.L.C.",LLC,AL,4201 LAKE COOK RD,NORTHBROOK,60062,616806
"EDK ENTERPRISES, LLC",LLC,AL,2782 MACON CIRCLE,AURORA,80014,616807
"HEALTHTRONICS MOBILE SOLUTIONS, L.L.C.",LLC,AL,9825 SPECTRUM DR,AUSTIN,78717,616810
HYDRO GRASS LLC,LLC,AL,,,,616811
"LSREF GOLDEN PROPERTY 26 (AL), LLC",LLC,AL,2711 HASKELL AVE,DALLAS,75204,616812
"ERMC III PROPERTY MANAGEMENT COMPANY, LLC",LLC,AL,6148 LEE HWY ONE PARK PLACE,CHATTANOOGA,37421,616813
"ALLEGRO FINANCIAL SERVICES, LLC",LLC,AL,2005 COBBS FORD RD,SSTE 301A PRATTVILLE,36066,616814
"PEACHTREE HOSPITALITY MANAGEMENT, LLC",LLC,AL,3500 LENOX ROAD,ATLANTA,30326,616815
"PRINCE TELECOM, LLC",LLC,AL,551A MEWS DRIVE,NEW CASTLE,19720,616818
PEXCO LLC,LLC,AL,2500 NORTHWINDS PKWY,ALPHARETTA,30004,617267
"AVIATION REPAIR TECHNOLOGIES, LLC",LLC,AL,2200 84TH AVE,MIAMI,33122,617268
LOAN NETWORK LLC,LLC,AL,1600 LIND AVE,RENTON,98057,617270
"TRAMMELL-HORTON CONTRACTING, LLC",LLC,AL,100 COMMERCE DR,FAYETTEVILLE,30214,617271
ELITE VENTURES LEASING AND MANAGEMENT LLC,LLC,AL,5656 VETERANS PARKWAY,COLUMBUS,31904,617272
"CAD, LLC",LLC,AL,1408 COTTAGE GLEN DRIVE,MARYVILLE,37801,617274
"HILL INSURANCE SERVICES, LLC",LLC,AL,14201 87TH STREET,SCOTTSDALE,85260,617276
"NATIONAL SETTLEMENT SERVICES, LLC",LLC,AL,6100 ROCKSIDE WOODS BLVD,INDEPENDENCE,44131,617279
"CAMPBELL WEALTH MANAGEMENT, LLC",LLC,AL,,FOREST SHOAL CREEK,,617280
GLENN HEMBREE LLC,LLC,AL,320 FAIRWAY DR,SANTA ROSA BEACH,32459,617282
"RAVEN RESOURCES, L.L.C.",LLC,AL,2575 KELLEY POINTE PKWY,EDMOND,73013,617283
"CULLMAN CATTLE COMPANY, LLC",LLC,AL,1615 APACHE DRIVE,MCCOMB,39648-6136,617285
"INTERSTATE RESTORATION, LLC",LLC,AL,3401 QUORUM DR.,FORT WORTH,76137,617287
"MANTI EQUITY PARTNERS GP, LLC",LLC,AL,800 SHORELINE BLVD,CORPUS CHRISTI,78401,617687
"HAYES 5, LLC",LLC,AL,2513 CANOPY COURT,MARIETTA,30066,617688
"SOUTHEAST PROPERTY SOLUTIONS, LLC",LLC,AL,240 TAPPAN DRIVE,MANSFIELD,44906,617690
"JIREH AMERICA, L.L.C.",LLC,AL,112 JEFFERSON PKWY,NEWNAN,30263,617691
"MISS CELESTE LA, L.L.C.",LLC,AL,3753 ILLINOIS STREET,ORANGE BEACH,36561,617693
"SOAP, L.L.C.",LLC,AL,,FLUKER,,617694
CMA CGM (AMERICA) LLC,LLC,AL,5701 LAKE WRIGHT DRIVE,NORFOLK,23502,617695
SALMON TIMBERLAND LLC,LLC,AL,99 HIGH STREET,BOSTON,02110,617696
VALENCIA FORESTS LLC,LLC,AL,99 HIGH STREET,BOSTON,02110,617697
"SOWELL LAND, LLC",LLC,AL,260 ADDISON DRIVE,FAYETTEVILLE,30215,617698
ONDRA HOME BUILDING LLC,LLC,AL,16410 SHORE CT,PENSACOLA,32507,617699
"SILVEUS INSURANCE PARTNERS, LLC",LLC,AL,1037 MARINER DRIVE,WARSAW,46582,617700
"CANON ENGINEERING, LLC",LLC,AL,511 32ND STREET,GULFPORT,39507,617701
"AGGRESSIVE INSURANCE SERVICES, LLC",LLC,AL,4500 FULLER DRIVE,IRVING,75038,618245
"EZELLE ENERGY, L.L.C.",LLC,AL,480 ALBANY AVENUE,SHREVEPORT,71105,618249
"GOLDEN RULE BBQ OF PELL CITY, LLC",LLC,AL,171 BROOKS STREET,FT WALTON BEACH,32548,618250
"GOLDEN RULE BBQ FRANCHISING, LLC",LLC,AL,171 BROOKS STREET,FT WALTON BEACH,32548,618251
"CROSS & CROSS HOLDINGS, LLC",LLC,AL,907 17TH AVENUE,TUSCALOOSA,35401,618253
"ALLIANCE SENIOR SERVICES AT MALBIS HOUSE, LLC",LLC,AL,10171 PAPAGEORGE STREET,DAPHNE,36526,618256
"COMCAST SPOTLIGHT, LLC",LLC,AL,1701 JOHN F KENNEDY BLVD,PHILADELPHIA,19103,618257
FARMLAND DAIRIES LLC,LLC,AL,520 MAIN AVENUE,WALLINGTON,07057,618259
"GREEN ALLIANCE, LLC",LLC,AL,157 COLLEGE ST,HAMILTON,31811,618260
"COMBUSTION EMISSIONS REDUCTION TECHNOLOGIES, LLC",LLC,AL,2100 SOUTHBRIDGE PARKWAY,BIRMINGHAM,35209,618261
"WHITNEY-ANDERSON BUILDING GROUP, LLC",LLC,AL,7258 MEMPHIS ARLINGTON ROAD,MEMPHIS,38135,618262
"M.P.G. PIPELINE CONTRACTORS, LLC",LLC,AL,6760 CEMETERY HWY,ST MARTINVILLE,70582,618264
"NATIONAL SERVICE GROUP OF AMERILIFE, LLC",LLC,AL,2536 COUNTRYSIDE BLVD,CLEARWATER,33763,618265
SCP 2010-C36-001 LLC,LLC,AL,ONE CVS DRIVE,WOONSOCKET,02895,618266
"UNITED SOCCER LEAGUES, LLC",LLC,AL,14497 DALE MABRY HWY,TAMPA,33618,619034
"ENTERPRISE CLINIC, LLC",LLC,AL,4000 MERIDIAN BLVD,FRANKLIN,37067,619035
"AMERICAN CONSULTING AND DEVELOPMENT COMPANY, LLC",LLC,AL,3510 JAMES CIRCLE PASS,CHRISTIAN,39571,619036
AMERICAN PROTECTION PLANS LLC,LLC,AL,1700 DIXIE HWY,BOCA RATON,33432,619037
"ZCSC, LLC",LLC,AL,901 WALNUT HILL LANE,IRVING,75038,619038
"TYSON FAMILY, LLC",LLC,AL,2570 RUFFNER ROAD,BIRMINGHAM,35210,619040
"MYBK SCHOLARS, LLC",LLC,AL,1282 CENTRA VILLA DR,ATLANTA,30311,619041
"HUNTER VENTURES, LLC",LLC,AL,301 WOODBRIDGE DRIVE,DAPHNE,36526,619043
"ENGINEERED EARTH SOLUTIONS, LLC",LLC,AL,441 CREEKSTONE RIDGE,WOODSTOCK,30188,619044
"AGGREGATES USA, LLC",LLC,AL,591 REDWOOD HIGHWAY,MILL VALLEY,94941,619046
"SILVERLINE SECURITY, LLC",LLC,AL,,SALT LAKE CITY,,619047
"ULYSSES ASSET SUB II, LLC",LLC,AL,116 HUNTINGTON AVENUE,BOSTON,02116,619048
"AMERICAN MIDSTREAM (MISSISSIPPI), LLC",LLC,AL,1200 17TH ST,DENVER,80202,619049
"HPHS, LLC",LLC,AL,225 ROSS ST,PITTSBURGH,15219,619050
DIVINE RE PROPERTIES LLC,LLC,AL,351 CONGRESS AVE,BOYNTON BEACH,33436,619384
"INTEGRAL HOSPITALITY SOLUTIONS, LLC",LLC,AL,3522 VANN ROAD,BIRMINGHAM,35235,619385
GARLOCK SEALING TECHNOLOGIES LLC,LLC,AL,1666 DIVISION ST,PALMYRA,14522,619386
"TFAB DEFENSE SYSTEMS, LLC",LLC,AL,229 PALMER RD,MADISON,35758,619387
STAGELIGHT TENNESSEE LLC,LLC,AL,2901 ARMORY DRIVE,NASHVILLE,37204,619390
"AVADANIAN & ADLER, LLC",LLC,AL,6001 BROKEN SOUND PKWY,BOCA RATON,33487,619391
"POWER TEN MANAGEMENT I, LLC",LLC,AL,104 23RD STREET,BIRMINGHAM,35233,619392
"HOWELL SERVICES, LLC",LLC,AL,5114 OLD LEEDS RD,BIRMINGHAM,35210,619393
"EXPEDIA ROOFING & CONSTRUCTION, L.L.C.",LLC,AL,6272 HOLLY CT,BUFORD,30518,619394
MY VIRTUAL GENIE LLC,LLC,AL,524 MAGNOLIEA CIRCLE,HUNTSVILLE,35808,619397
O'RICK COIL LINE SERVICES LLC,LLC,AL,1200 SOMERBY DR,MOBILE,36695,619398
"WILSON-ANDERSON & ASSOCIATES, LLC",LLC,AL,620 MABRY HOOD RD,KNOXVILLE,37932,619399
"FOSTER INSULATION AND PRODUCTS, LLC",LLC,AL,505 HAMES ROAD,MARIETTA,30060,619400
"SOUTHERN ICE HOUSES, LLC",LLC,AL,110 WEBB'S WAY DRIVE,WEST POINT,31833,619866
"THE HARBOUR GROUP OF OHIO, L.L.C.",LLC,AL,66 REMICK BLVD,SPRINGBORO,45066-9168,619867
"MEDIA DIRECT SALES, LLC",LLC,AL,36 ROSSCRAGGON RD,ASHEVILLE,28803,619868
"STUMPF REALTY, LLC",LLC,AL,536 PELICAN RIDGE DR,MADISONVILLE,70447,619869
TECH MECH SUPPLY LLC,LLC,AL,1117 SHADY AVENUE,PITTSBURGH,15232,619870
"ABUNDANT POWER SOLUTIONS, LLC",LLC,AL,1355 GREENWOOD CLIFF,CHARLOTTE,28204,619871
"FOUR HILLS WOODLANDS, LLC",LLC,AL,115 PERIMETER CENTER PLACE,ATLANTA,30346,619872
THE GROUNDS GUYS LLC,LLC,AL,1010 UNIVERSITY PARKS DR,WACO,76707,619873
THE PLEXUS GROUPE LLC,LLC,AL,21805 FIELD PKWY,DEER PARK,60010,619874
"GAME CREEK VIDEO, LLC",LLC,AL,23 EXECUTIVE DRIVE,HUDSON,03051,619876
"UNION STANDARD INSURANCE GROUP, LLC",LLC,AL,122 JOHN CARPENTER FREEWAY,IRVING,75039,619878
"COLE BB MONTGOMERY AL, LLC",LLC,AL,2325 CAMELBACK ROAD,PHOENIX,85016,619880
"HEAT TRANSFER PRODUCTS GROUP, LLC",LLC,AL,142 57TH STREET,NEW YORK,10019,619881
"KEESTONE PROPERTIES OF AL, LLC",LLC,AL,310 MOBILE STREET,FLORENCE,35631,619883
WORLD OMNI RESIDUAL INTEREST LLC,LLC,AL,6150 OMNI PARK DRIVE,MOBILE,36609,620244
"NORTHWEST, LLC",LLC,AL,1010 TENESSEE STREET,CARTERSVILLE,30120,620246
"HYDRO-GREEN, LLC",LLC,AL,306 MAIN STREET,HURTSBORO,36860,620247
"GRANDVIEW CREDIT, LLC",LLC,AL,1426 GRAND VIEW DR,BERKLEY,94705,620248
"ADVANCED EARTHENERGY TECHNOLOGIES, LLC",LLC,AL,1404 SWEET HOME ROAD,AMHERST,14228,620249
"NJVC, LLC",LLC,AL,3000 C STREET,ANCHORAGE,99503,620251
"FIVE TALENTS PROPERTIES OF AL I, LLC",LLC,AL,,PHENIX CITY,,620252
"FUGLEBERG KOCH, PLLC",LLC,AL,2555 TEMPLE TRAIL,WINTER PARK,32789,620253
"CONOVER INSURANCE SERVICES, LLC",LLC,AL,1201 ORANGE ST,WILMINGTON,19801,620254
"RODE COMPLIANCE & ENVIRONMENTAL PROFESSIONALS, LLC",LLC,AL,,AVA,,620255
"J.F. GRIFFIN PUBLISHING, LLC",LLC,AL,430 MAIN STREET,WILLIAMSTOWN,01267,620256
"TOWERCOMM, LLC",LLC,AL,6017 TRIANGLE DRIVE,RALEIGH,27617,620257
"INTERNATIONAL SPILL CONTROL, LLC",LLC,AL,,JACKSON,,620258
"BOSS BUILDING, LLC",LLC,AL,514 DANIELS ST,RALEIGH,27605,620259
ANTI-STEROID PROGRAM LLC,LLC,AL,904 DECATUR HWY,FULTONDALE,35068,620260
"SAVELA ER GROUP, LLC",LLC,AL,3595 GRANDVIEW PARKWAY,BIRMINGHAM,35243,620261
"BERKELEY ASSET MANAGEMENT, LLC",LLC,AL,100 THROCKMORTON STREET,TWO CITY PLACE FORT WORTH,76102,620262
"PHA BODY SYSTEMS, LLC",LLC,AL,139 FOLMAR PARKWAY,MONTGOMERY,36105-5502,620263
"NORTH ALABAMA SURGICAL SERVICES, LLC",LLC,AL,102 WOODMONT BLVD,NASHVILLE,37205,620528
"NORTH ALABAMA SURGICAL SERVICES GP, LLC",LLC,AL,102 WOODMONT BLVD,NASHVILLE,37205,620529
"CENTRALIZED MANAGEMENT SERVICES, LLC",LLC,AL,4535 HARDING PK,NASHVILLE,37205,620530
"BANNEKER ENERGY, LLC",LLC,AL,4855 RIVER GREEN PARKWAY,DULUTH,30096,620532
"G&C PROPERTY HOLDINGS II, LLC",LLC,AL,275 DREXEL ROAD,BESSEMER,35022,620536
"ASHAR GROUP, LLC",LLC,AL,1800 PEMBROOK DR,ORLANDO,32810,620537
"MDT PERSONNEL, LLC",LLC,AL,85 OLD DUBLIN PIKE,DOYLESTOWN,18901,620540
"MARQUETTE TRANSPORTATION COMPANY GULF-INLAND, LLC",LLC,AL,5525 MOUNES STREET,JEFFERSON,70123,620542
NTB PROPERTIES LLC,LLC,AL,538 FAIRVIEW AVE,MONTGOMERY,36106,620543
MARKETSTREETRECEIVABLES PARTNERS LLC,LLC,AL,366 PARK AVENUE,GLENCOE,60022,620544
"BAXTER & ASSOCIATES, LLC",LLC,AL,4400 BAYOU BLVD,PENSACOLA,32503,620545
"AERIS HEALTHCARE, LLC",LLC,AL,117 CENTER PARK DR,KNOXVILLE,37922,620547
BOLIGEE TERMINAL LLC,LLC,AL,9590 NEW DECADE DRIVE,PASACENA,77507,621075
"BPS DIRECT, LLC",LLC,AL,,SPRINGFIELD,,621076
TRANSFER SMART LLC,LLC,AL,2239 190TH STREET,TORRANCE,90504,621078
"FORT HILL PROPERTIES II, LLC",LLC,AL,977 TIGER BLVD,CLEMSON,29631,621083
"INTEGRITAS PROFESSIONAL DEVELOPMENT SERVICES, LLC",LLC,AL,1220 BLUEGRASS PARKWAY,LOUISVILLE,40299-2361,621084
EMERGENCY VEHICLE SERVICE L.L.C.,LLC,AL,,,,621086
ABRAMS CONSULTING LLC,LLC,AL,,,,621087
SOUTHEAST SIDE EYE CAMO L.L.C,LLC,AL,,,,621088
4L ENTERPRISES LLC,LLC,AL,,,,621089
"SALTS AND SUDZ, LLC",LLC,AL,,,,621090
PORT CITY GROUP LLC,LLC,AL,,,,621091
"ALLIANCE TOWER SERVICES, LLC",LLC,AL,,,,621092
"FLUOR FEDERAL SERVICES, INC.",CORPORATION,AL,6700 LAS COLINAS BOULEVARD,IRVING,75039,621094
C+M CHILDREN'S BOUTIQUE LLP,PARTNERSHIP,AL,235 STONE LOOP,DETROIT,35552,621634
"LULLABY LAND DAYCARE, LLC",LLC,AL,,,,621635
"CASTLE FALLS PRODUCTIONS, LLC",LLC,AL,,,,621636
"J & L CONTRACTING, LLC",LLC,AL,,,,621637
BK SOUTHERN TRUCKING LLC,LLC,AL,,,,621638
MOTHER MARY'S LLC,LLC,AL,,,,621639
SCRIPTS EMBROIDERY STUDIO LLC,LLC,AL,,,,621640
"FLIP CITY ACADEMY, LLC",LLC,AL,,,,621641
"MEARS, LLC",LLC,AL,,,,621642
COVENTRY REPRODUCTIONS LLC,LLC,AL,,,,621643
